Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2022,Massachusetts,Cambridge,Temperature,21-30,0.66
2022,Massachusetts,Cambridge,Humidity,31-40,1.68
2022,Massachusetts,Cambridge,Wind,High,2.18
2022,Massachusetts,Cambridge,Temperature,Medium,3.87
2022,Massachusetts,Cambridge,Humidity,Calm,4.4
2022,Massachusetts,Cambridge,Wind,Storm,5.68
2019,Oregon,Boston,Temperature,21-30,6.26
2019,Oregon,Boston,Humidity,31-40,6.24
2019,Oregon,Boston,Wind,High,8.5
2019,Oregon,Boston,Temperature,Medium,9.79
2019,Oregon,Boston,Humidity,Calm,7.96
2019,Oregon,Boston,Wind,Storm,4.04
2022,California,Lenox,Temperature,21-30,10.65
2022,California,Lenox,Humidity,31-40,13.13
2022,California,Lenox,Wind,High,14.63
2022,California,Lenox,Temperature,Medium,15.13
2022,California,Lenox,Humidity,Calm,15.87
2022,California,Lenox,Wind,Storm,17.59
2019,Massachusetts,Portland,Temperature,21-30,18.52
2019,Massachusetts,Portland,Humidity,31-40,12.31
2019,Massachusetts,Portland,Wind,High,20.65
2019,Massachusetts,Portland,Temperature,Medium,21.77
2019,Massachusetts,Portland,Humidity,Calm,21.75
2019,Massachusetts,Portland,Wind,Storm,17.48
2022,Oregon,Redmond,Temperature,21-30,23.2
2022,Oregon,Redmond,Humidity,31-40,25.09
2022,Oregon,Redmond,Wind,High,25.04
2022,Oregon,Redmond,Temperature,Medium,25.87
2022,Oregon,Redmond,Humidity,Calm,25.85
2022,Oregon,Redmond,Wind,Storm,5.82
2019,California,Salem,Temperature,21-30,5.59
2019,California,Salem,Humidity,31-40,25.41
2019,California,Salem,Wind,High,24.27
2019,California,Salem,Temperature,Medium,27.56
2019,California,Salem,Humidity,Calm,2.69
2019,California,Salem,Wind,Storm,11.95
2022,Massachusetts,Malibu,Temperature,21-30,13.71
2022,Massachusetts,Malibu,Humidity,31-40,15.72
2022,Massachusetts,Malibu,Wind,High,16.81
2022,Massachusetts,Malibu,Temperature,Medium,16.16
2022,Massachusetts,Malibu,Humidity,Calm,16.88
2022,Massachusetts,Malibu,Wind,Storm,16.77
2019,Oregon,San Francisco,Temperature,21-30,4.64
2019,Oregon,San Francisco,Humidity,31-40,17.43
2019,Oregon,San Francisco,Wind,High,5.94
2019,Oregon,San Francisco,Temperature,Medium,5.04
2019,Oregon,San Francisco,Humidity,Calm,4.0
2019,Oregon,San Francisco,Wind,Storm,23.82
