Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Museum,Q1,January,Florida,Fort Lauderdale,0.71
Culture,Museum,Q2,March,Florida,Fort Lauderdale,1.76
Culture,Museum,Q3,February,Florida,Fort Lauderdale,0.84
Culture,Museum,Q1,April,Florida,Fort Lauderdale,4.19
Culture,Museum,Q2,May,Florida,Fort Lauderdale,6.88
Culture,Museum,Q3,August,Florida,Fort Lauderdale,6.3
Culture,Museum,Q1,July,Florida,Fort Lauderdale,9.52
Culture,Museum,Q2,September,Florida,Fort Lauderdale,11.2
Culture,Museum,Q3,January,Florida,Fort Lauderdale,12.82
Residential,Theatre,Q1,January,Florida,Fort Lauderdale,15.98
Residential,Theatre,Q2,March,Florida,Fort Lauderdale,16.68
Residential,Theatre,Q3,February,Florida,Fort Lauderdale,17.86
Residential,Theatre,Q1,April,Florida,Fort Lauderdale,19.79
Residential,Theatre,Q2,May,Florida,Fort Lauderdale,20.74
Residential,Theatre,Q3,August,Florida,Fort Lauderdale,20.56
Residential,Theatre,Q1,July,Florida,Fort Lauderdale,22.01
Residential,Theatre,Q2,September,Florida,Fort Lauderdale,23.21
Residential,Theatre,Q3,January,Florida,Fort Lauderdale,24.38
Service,Concert,Q1,January,Florida,Fort Lauderdale,23.88
Service,Concert,Q2,March,Florida,Fort Lauderdale,26.47
Service,Concert,Q3,February,Florida,Fort Lauderdale,23.52
Service,Concert,Q1,April,Florida,Fort Lauderdale,29.07
Service,Concert,Q2,May,Florida,Fort Lauderdale,30.96
Service,Concert,Q3,August,Florida,Fort Lauderdale,31.87
Service,Concert,Q1,July,Florida,Fort Lauderdale,32.48
Service,Concert,Q2,September,Florida,Fort Lauderdale,31.32
Service,Concert,Q3,January,Florida,Fort Lauderdale,35.76
Culture,Hotel,Q1,January,Florida,Fort Lauderdale,38.68
Culture,Hotel,Q2,March,Florida,Fort Lauderdale,39.62
Culture,Hotel,Q3,February,Florida,Fort Lauderdale,40.86
Culture,Hotel,Q1,April,Florida,Fort Lauderdale,41.03
Culture,Hotel,Q2,May,Florida,Fort Lauderdale,42.54
Culture,Hotel,Q3,August,Florida,Fort Lauderdale,43.09
Culture,Hotel,Q1,July,Florida,Fort Lauderdale,44.68
Culture,Hotel,Q2,September,Florida,Fort Lauderdale,44.63
Culture,Hotel,Q3,January,Florida,Fort Lauderdale,44.72
Residential,House,Q1,January,Florida,Fort Lauderdale,49.53
Residential,House,Q2,March,Florida,Fort Lauderdale,49.79
Residential,House,Q3,February,Florida,Fort Lauderdale,51.52
Residential,House,Q1,April,Florida,Fort Lauderdale,50.86
Residential,House,Q2,May,Florida,Fort Lauderdale,53.18
Residential,House,Q3,August,Florida,Fort Lauderdale,54.29
Residential,House,Q1,July,Florida,Fort Lauderdale,51.7
Residential,House,Q2,September,Florida,Fort Lauderdale,62.14
Residential,House,Q3,January,Florida,Fort Lauderdale,63.77
Service,Administration,Q1,January,Florida,Fort Lauderdale,65.03
Service,Administration,Q2,March,Florida,Fort Lauderdale,65.81
Service,Administration,Q3,February,Florida,Fort Lauderdale,67.8
Service,Administration,Q1,April,Florida,Fort Lauderdale,68.55
Service,Administration,Q2,May,Florida,Fort Lauderdale,68.79
Service,Administration,Q3,August,Florida,Fort Lauderdale,70.46
Service,Administration,Q1,July,Florida,Fort Lauderdale,71.96
Service,Administration,Q2,September,Florida,Fort Lauderdale,68.47
Service,Administration,Q3,January,Florida,Fort Lauderdale,74.14
Culture,Hospital,Q1,January,Florida,Fort Lauderdale,75.47
Culture,Hospital,Q2,March,Florida,Fort Lauderdale,82.13
Culture,Hospital,Q3,February,Florida,Fort Lauderdale,82.64
Culture,Hospital,Q1,April,Florida,Fort Lauderdale,83.38
Culture,Hospital,Q2,May,Florida,Fort Lauderdale,87.28
Culture,Hospital,Q3,August,Florida,Fort Lauderdale,92.98
Culture,Hospital,Q1,July,Florida,Fort Lauderdale,96.8
Culture,Hospital,Q2,September,Florida,Fort Lauderdale,98.11
Culture,Hospital,Q3,January,Florida,Fort Lauderdale,99.43
