State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Nevada,Boulder City,Soil,Urban Activities,2.13
Nevada,Boulder City,Water,Inferior Irrigation,4.83
Nevada,Boulder City,Air,Industrial,6.77
Nevada,Boulder City,Soil,Chemical,11.85
Nevada,Boulder City,Water,Groundwater,19.04
Nevada,Boulder City,Air,Surface water,21.01
Nevada,Boulder City,Soil,Light,26.23
Nevada,Boulder City,Water,Noise,-94.73
Nevada,Boulder City,Air,Thermal,-94.39
Florida,Reno,Soil,Urban Activities,-94.66
Florida,Reno,Water,Inferior Irrigation,37.95
Florida,Reno,Air,Industrial,36.12
Florida,Reno,Soil,Chemical,41.22
Florida,Reno,Water,Groundwater,43.84
Florida,Reno,Air,Surface water,-83.66
Florida,Reno,Soil,Light,-78.35
Florida,Reno,Water,Noise,51.98
Florida,Reno,Air,Thermal,54.34
Nevada,Tampa,Soil,Urban Activities,66.95
Nevada,Tampa,Water,Inferior Irrigation,-61.3
Nevada,Tampa,Air,Industrial,70.83
Nevada,Tampa,Soil,Chemical,72.59
Nevada,Tampa,Water,Groundwater,79.91
Nevada,Tampa,Air,Surface water,-49.46
Nevada,Tampa,Soil,Light,-47.36
Nevada,Tampa,Water,Noise,79.34
Nevada,Tampa,Air,Thermal,-39.35
Florida,Fort Lauderdale,Soil,Urban Activities,89.74
Florida,Fort Lauderdale,Water,Inferior Irrigation,89.32
Florida,Fort Lauderdale,Air,Industrial,94.4
Florida,Fort Lauderdale,Soil,Chemical,95.05
Florida,Fort Lauderdale,Water,Groundwater,99.48
Florida,Fort Lauderdale,Air,Surface water,-21.53
Florida,Fort Lauderdale,Soil,Light,-12.43
Florida,Fort Lauderdale,Water,Noise,-10.05
Florida,Fort Lauderdale,Air,Thermal,-10.39
