Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2020,Meat,Camel,864.25
Import,2020,Cereals,Chicken,65.29
Import,2020,Meat,Soybeans,834.1
Import,2020,Cereals,Seeds,608.86
Import,2022,Meat,Camel,324.54
Import,2022,Cereals,Chicken,229.93
Import,2022,Meat,Soybeans,134.96
Import,2022,Cereals,Seeds,263.86
Import,2015,Meat,Camel,487.23
Import,2015,Cereals,Chicken,783.57
Import,2015,Meat,Soybeans,17.07
Import,2015,Cereals,Seeds,754.15
Import,2020,Meat,Camel,273.19
Import,2020,Cereals,Chicken,666.34
Import,2020,Meat,Soybeans,315.71
Import,2020,Cereals,Seeds,573.3
