Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2018,Dairy,Cream,386.93
Import,2018,Meat,Milk,264.06
Import,2018,Cereals,Beef,14.03
Import,2018,Dairy,Camel,659.29
Import,2018,Meat,Seeds,20.95
Import,2018,Cereals,Wheat,790.5
Import,2020,Dairy,Cream,279.97
Import,2020,Meat,Milk,152.66
Import,2020,Cereals,Beef,926.12
Import,2020,Dairy,Camel,802.55
Import,2020,Meat,Seeds,41.62
Import,2020,Cereals,Wheat,815.18
Import,2022,Dairy,Cream,943.04
Import,2022,Meat,Milk,706.77
Import,2022,Cereals,Beef,970.56
Import,2022,Dairy,Camel,715.79
Import,2022,Meat,Seeds,589.07
Import,2022,Cereals,Wheat,594.59
Import,2018,Dairy,Cream,865.68
Import,2018,Meat,Milk,993.64
Import,2018,Cereals,Beef,227.67
Import,2018,Dairy,Camel,235.72
Import,2018,Meat,Seeds,630.38
Import,2018,Cereals,Wheat,507.92
