Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2015,Maryland,Aberdeen,Temperature,11-20,0.56
2015,Maryland,Aberdeen,Humidity,21-30,0.8
2015,Maryland,Aberdeen,Temperature,0-10,2.38
2015,Maryland,Aberdeen,Humidity,Medium,3.14
2015,Maryland,Aberdeen,Temperature,Low,4.78
2015,Maryland,Aberdeen,Humidity,11-20,5.31
2020,Georgia,Baltimore,Temperature,11-20,6.72
2020,Georgia,Baltimore,Humidity,21-30,7.4
2020,Georgia,Baltimore,Temperature,0-10,8.78
2020,Georgia,Baltimore,Humidity,Medium,10.23
2020,Georgia,Baltimore,Temperature,Low,11.66
2020,Georgia,Baltimore,Humidity,11-20,12.71
2016,Illinois,Columbia,Temperature,11-20,12.17
2016,Illinois,Columbia,Humidity,21-30,12.47
2016,Illinois,Columbia,Temperature,0-10,15.3
2016,Illinois,Columbia,Humidity,Medium,16.51
2016,Illinois,Columbia,Temperature,Low,15.8
2016,Illinois,Columbia,Humidity,11-20,18.63
2015,Maryland,Columbus,Temperature,11-20,19.13
2015,Maryland,Columbus,Humidity,21-30,20.43
2015,Maryland,Columbus,Temperature,0-10,21.15
2015,Maryland,Columbus,Humidity,Medium,21.2
2015,Maryland,Columbus,Temperature,Low,20.87
2015,Maryland,Columbus,Humidity,11-20,23.73
2020,Georgia,Albany,Temperature,11-20,25.14
2020,Georgia,Albany,Humidity,21-30,23.59
2020,Georgia,Albany,Temperature,0-10,23.91
2020,Georgia,Albany,Humidity,Medium,20.33
2020,Georgia,Albany,Temperature,Low,24.89
2020,Georgia,Albany,Humidity,11-20,22.31
2016,Illinois,Washington,Temperature,11-20,22.54
2016,Illinois,Washington,Humidity,21-30,23.8
2016,Illinois,Washington,Temperature,0-10,26.04
2016,Illinois,Washington,Humidity,Medium,25.98
2016,Illinois,Washington,Temperature,Low,27.88
2016,Illinois,Washington,Humidity,11-20,12.6
2015,Maryland,Champaign,Temperature,11-20,0.23
2015,Maryland,Champaign,Humidity,21-30,15.71
2015,Maryland,Champaign,Temperature,0-10,15.54
2015,Maryland,Champaign,Humidity,Medium,16.73
2015,Maryland,Champaign,Temperature,Low,16.92
2015,Maryland,Champaign,Humidity,11-20,20.44
2020,Georgia,Springfield,Temperature,11-20,20.05
2020,Georgia,Springfield,Humidity,21-30,20.52
2020,Georgia,Springfield,Temperature,0-10,21.43
2020,Georgia,Springfield,Humidity,Medium,22.11
2020,Georgia,Springfield,Temperature,Low,23.89
2020,Georgia,Springfield,Humidity,11-20,24.81
