State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Georgia,Albany,Air,Thermal,4.2
Georgia,Albany,Soil,Light,6.02
Georgia,Albany,Water,Industrial,9.92
Georgia,Albany,Air,Solid Waste,10.2
Georgia,Albany,Soil,Inorganic Fertilizers,11.55
Georgia,Albany,Water,Surface water,18.98
Georgia,Albany,Air,Chemical,20.59
Georgia,Albany,Soil,Oxygen-depletion,20.58
Georgia,Albany,Water,Groundwater,21.67
Georgia,Albany,Air,Thermal,23.37
Georgia,Albany,Soil,Light,24.86
Georgia,Albany,Water,Industrial,27.89
Nevada,Columbus,Air,Thermal,27.85
Nevada,Columbus,Soil,Light,27.92
Nevada,Columbus,Water,Industrial,33.79
Nevada,Columbus,Air,Solid Waste,36.89
Nevada,Columbus,Soil,Inorganic Fertilizers,37.9
Nevada,Columbus,Water,Surface water,43.9
Nevada,Columbus,Air,Chemical,44.81
Nevada,Columbus,Soil,Oxygen-depletion,45.15
Nevada,Columbus,Water,Groundwater,44.9
Nevada,Columbus,Air,Thermal,47.86
Nevada,Columbus,Soil,Light,50.51
Nevada,Columbus,Water,Industrial,50.41
Michigan,Boulder City,Air,Thermal,54.13
Michigan,Boulder City,Soil,Light,58.91
Michigan,Boulder City,Water,Industrial,60.64
Michigan,Boulder City,Air,Solid Waste,65.03
Michigan,Boulder City,Soil,Inorganic Fertilizers,67.8
Michigan,Boulder City,Water,Surface water,69.93
Michigan,Boulder City,Air,Chemical,70.38
Michigan,Boulder City,Soil,Oxygen-depletion,69.38
Michigan,Boulder City,Water,Groundwater,70.11
Michigan,Boulder City,Air,Thermal,70.75
Michigan,Boulder City,Soil,Light,77.58
Michigan,Boulder City,Water,Industrial,82.47
Georgia,Las Vegas,Air,Thermal,83.29
Georgia,Las Vegas,Soil,Light,84.41
Georgia,Las Vegas,Water,Industrial,86.07
Georgia,Las Vegas,Air,Solid Waste,88.53
Georgia,Las Vegas,Soil,Inorganic Fertilizers,91.06
Georgia,Las Vegas,Water,Surface water,96.34
Georgia,Las Vegas,Air,Chemical,97.36
Georgia,Las Vegas,Soil,Oxygen-depletion,98.91
Georgia,Las Vegas,Water,Groundwater,98.93
Georgia,Las Vegas,Air,Thermal,0.15
Georgia,Las Vegas,Soil,Light,-99.37
Georgia,Las Vegas,Water,Industrial,-98.72
Nevada,Detroit,Air,Thermal,-97.56
Nevada,Detroit,Soil,Light,-96.02
Nevada,Detroit,Water,Industrial,-93.14
Nevada,Detroit,Air,Solid Waste,-92.95
Nevada,Detroit,Soil,Inorganic Fertilizers,-86.81
Nevada,Detroit,Water,Surface water,-81.52
Nevada,Detroit,Air,Chemical,-74.52
Nevada,Detroit,Soil,Oxygen-depletion,-72.89
Nevada,Detroit,Water,Groundwater,-69.99
Nevada,Detroit,Air,Thermal,-69.23
Nevada,Detroit,Soil,Light,-67.27
Nevada,Detroit,Water,Industrial,-66.34
Michigan,Flint,Air,Thermal,-69.01
Michigan,Flint,Soil,Light,-63.2
Michigan,Flint,Water,Industrial,-59.04
Michigan,Flint,Air,Solid Waste,-57.54
Michigan,Flint,Soil,Inorganic Fertilizers,-57.08
Michigan,Flint,Water,Surface water,-53.94
Michigan,Flint,Air,Chemical,-50.97
Michigan,Flint,Soil,Oxygen-depletion,-48.46
Michigan,Flint,Water,Groundwater,-47.22
Michigan,Flint,Air,Thermal,-46.46
Michigan,Flint,Soil,Light,-42.01
Michigan,Flint,Water,Industrial,-40.78
Georgia,Port Huron,Air,Thermal,-38.76
Georgia,Port Huron,Soil,Light,-34.49
Georgia,Port Huron,Water,Industrial,-30.97
Georgia,Port Huron,Air,Solid Waste,-23.3
Georgia,Port Huron,Soil,Inorganic Fertilizers,-18.09
Georgia,Port Huron,Water,Surface water,-17.65
Georgia,Port Huron,Air,Chemical,-16.21
Georgia,Port Huron,Soil,Oxygen-depletion,-11.74
Georgia,Port Huron,Water,Groundwater,-9.95
Georgia,Port Huron,Air,Thermal,-5.4
Georgia,Port Huron,Soil,Light,-3.37
Georgia,Port Huron,Water,Industrial,-1.85
