State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Maryland,Aberdeen,2015,Air,Noise,0.36
Maryland,Aberdeen,2015,Soil,Thermal,3.96
Maryland,Aberdeen,2015,Water,Light,6.59
Maryland,Aberdeen,2015,Air,Inferior Irrigation,7.47
Maryland,Aberdeen,2015,Soil,Urban Activities,9.39
Maryland,Aberdeen,2015,Water,Inorganic Fertilizers,-99.01
Maryland,Aberdeen,2015,Air,Industrial,30.74
Maryland,Aberdeen,2015,Soil,Groundwater,31.16
Maryland,Aberdeen,2015,Water,Oxygen-depletion,-97.63
Maryland,Aberdeen,2015,Air,Surface water,30.13
Maryland,Aberdeen,2015,Soil,Noise,32.58
Maryland,Aberdeen,2015,Water,Thermal,37.02
Michigan,Baltimore,2021,Air,Noise,38.68
Michigan,Baltimore,2021,Soil,Thermal,40.83
Michigan,Baltimore,2021,Water,Light,41.06
Michigan,Baltimore,2021,Air,Inferior Irrigation,41.56
Michigan,Baltimore,2021,Soil,Urban Activities,-85.63
Michigan,Baltimore,2021,Water,Inorganic Fertilizers,44.58
Michigan,Baltimore,2021,Air,Industrial,-83.12
Michigan,Baltimore,2021,Soil,Groundwater,-79.44
Michigan,Baltimore,2021,Water,Oxygen-depletion,53.73
Michigan,Baltimore,2021,Air,Surface water,-74.72
Michigan,Baltimore,2021,Soil,Noise,60.84
Michigan,Baltimore,2021,Water,Thermal,-67.44
Maryland,Port Huron,2015,Air,Noise,62.67
Maryland,Port Huron,2015,Soil,Thermal,63.34
Maryland,Port Huron,2015,Water,Light,63.15
Maryland,Port Huron,2015,Air,Inferior Irrigation,68.74
Maryland,Port Huron,2015,Soil,Urban Activities,70.89
Maryland,Port Huron,2015,Water,Inorganic Fertilizers,71.7
Maryland,Port Huron,2015,Air,Industrial,72.86
Maryland,Port Huron,2015,Soil,Groundwater,-53.27
Maryland,Port Huron,2015,Water,Oxygen-depletion,76.3
Maryland,Port Huron,2015,Air,Surface water,-49.43
Maryland,Port Huron,2015,Soil,Noise,80.84
Maryland,Port Huron,2015,Water,Thermal,-47.69
Michigan,Detroit,2021,Air,Noise,81.84
Michigan,Detroit,2021,Soil,Thermal,85.69
Michigan,Detroit,2021,Water,Light,-41.08
Michigan,Detroit,2021,Air,Inferior Irrigation,88.42
Michigan,Detroit,2021,Soil,Urban Activities,89.44
Michigan,Detroit,2021,Water,Inorganic Fertilizers,90.21
Michigan,Detroit,2021,Air,Industrial,91.84
Michigan,Detroit,2021,Soil,Groundwater,-35.52
Michigan,Detroit,2021,Water,Oxygen-depletion,97.56
Michigan,Detroit,2021,Air,Surface water,99.17
Michigan,Detroit,2021,Soil,Noise,-17.36
Michigan,Detroit,2021,Water,Thermal,-1.99
