Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Administration,Q3,September,Minnesota,Hastings,2.75
Service,Administration,Q1,August,Minnesota,Rochester,5.14
Service,Administration,Q3,July,Minnesota,Hastings,11.47
Service,Administration,Q1,March,Minnesota,Rochester,19.47
Service,Administration,Q3,January,Minnesota,Hastings,22.66
Service,Administration,Q1,September,Minnesota,Rochester,27.14
Culture,Library,Q3,September,Minnesota,Hastings,29.75
Culture,Library,Q1,August,Minnesota,Rochester,30.49
Culture,Library,Q3,July,Minnesota,Hastings,37.91
Culture,Library,Q1,March,Minnesota,Rochester,45.14
Culture,Library,Q3,January,Minnesota,Hastings,51.81
Culture,Library,Q1,September,Minnesota,Rochester,52.08
Service,Concert,Q3,September,Minnesota,Hastings,52.43
Service,Concert,Q1,August,Minnesota,Rochester,54.68
Service,Concert,Q3,July,Minnesota,Hastings,57.73
Service,Concert,Q1,March,Minnesota,Rochester,58.46
Service,Concert,Q3,January,Minnesota,Hastings,63.93
Service,Concert,Q1,September,Minnesota,Rochester,65.3
Culture,Museum,Q3,September,Minnesota,Hastings,68.1
Culture,Museum,Q1,August,Minnesota,Rochester,68.77
Culture,Museum,Q3,July,Minnesota,Hastings,69.32
Culture,Museum,Q1,March,Minnesota,Rochester,73.74
Culture,Museum,Q3,January,Minnesota,Hastings,74.13
Culture,Museum,Q1,September,Minnesota,Rochester,82.02
Service,Theatre,Q3,September,Minnesota,Hastings,83.35
Service,Theatre,Q1,August,Minnesota,Rochester,82.47
Service,Theatre,Q3,July,Minnesota,Hastings,87.86
Service,Theatre,Q1,March,Minnesota,Rochester,87.8
Service,Theatre,Q3,January,Minnesota,Hastings,91.27
Service,Theatre,Q1,September,Minnesota,Rochester,95.98
