Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2022,Beverage,Soda,772.99
Import,2022,Meat,Coffee,906.25
Import,2022,Cereals,Juice,139.31
Import,2022,Beverage,Camel,396.12
Import,2022,Meat,Pork,147.88
Import,2022,Cereals,Seeds,403.44
Import,2022,Beverage,Soybeans,922.23
Import,2022,Meat,Rice,297.77
Import,2022,Cereals,Soda,683.96
Import,2015,Beverage,Soda,811.73
Import,2015,Meat,Coffee,562.65
Import,2015,Cereals,Juice,562.1
Import,2015,Beverage,Camel,438.44
Import,2015,Meat,Pork,439.34
Import,2015,Cereals,Seeds,312.53
Import,2015,Beverage,Soybeans,54.26
Import,2015,Meat,Rice,828.74
Import,2015,Cereals,Soda,830.38
Import,2021,Beverage,Soda,965.72
Import,2021,Meat,Coffee,70.85
Import,2021,Cereals,Juice,710.72
Import,2021,Beverage,Camel,456.87
Import,2021,Meat,Pork,69.09
Import,2021,Cereals,Seeds,75.63
Import,2021,Beverage,Soybeans,845.69
Import,2021,Meat,Rice,980.76
Import,2021,Cereals,Soda,342.13
Import,2022,Beverage,Soda,863.91
Import,2022,Meat,Coffee,227.78
Import,2022,Cereals,Juice,233.82
Import,2022,Beverage,Camel,618.23
Import,2022,Meat,Pork,499.56
Import,2022,Cereals,Seeds,884.36
Import,2022,Beverage,Soybeans,885.43
Import,2022,Meat,Rice,374.17
Import,2022,Cereals,Soda,632.09
