Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Museum,Q3,July,Nevada,Boulder City,3.95
Culture,Museum,Q2,August,Massachusetts,Lenox,7.63
Culture,Museum,Q4,April,Nevada,Boulder City,14.46
Culture,Museum,Q3,May,Massachusetts,Lenox,19.64
Culture,Museum,Q2,October,Nevada,Boulder City,21.92
Culture,Museum,Q4,November,Massachusetts,Lenox,31.4
Production,Theatre,Q3,July,Nevada,Boulder City,32.68
Production,Theatre,Q2,August,Massachusetts,Lenox,33.56
Production,Theatre,Q4,April,Nevada,Boulder City,35.78
Production,Theatre,Q3,May,Massachusetts,Lenox,39.96
Production,Theatre,Q2,October,Nevada,Boulder City,40.89
Production,Theatre,Q4,November,Massachusetts,Lenox,46.43
Culture,Concert,Q3,July,Nevada,Boulder City,58.95
Culture,Concert,Q2,August,Massachusetts,Lenox,60.53
Culture,Concert,Q4,April,Nevada,Boulder City,64.51
Culture,Concert,Q3,May,Massachusetts,Lenox,65.19
Culture,Concert,Q2,October,Nevada,Boulder City,66.94
Culture,Concert,Q4,November,Massachusetts,Lenox,66.71
Production,Workshop,Q3,July,Nevada,Boulder City,70.3
Production,Workshop,Q2,August,Massachusetts,Lenox,70.62
Production,Workshop,Q4,April,Nevada,Boulder City,74.01
Production,Workshop,Q3,May,Massachusetts,Lenox,75.51
Production,Workshop,Q2,October,Nevada,Boulder City,75.79
Production,Workshop,Q4,November,Massachusetts,Lenox,77.03
Culture,Factory,Q3,July,Nevada,Boulder City,79.31
Culture,Factory,Q2,August,Massachusetts,Lenox,84.41
Culture,Factory,Q4,April,Nevada,Boulder City,86.49
Culture,Factory,Q3,May,Massachusetts,Lenox,92.86
Culture,Factory,Q2,October,Nevada,Boulder City,98.44
Culture,Factory,Q4,November,Massachusetts,Lenox,98.99
