Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q3,August,Maryland,Aberdeen,7.42
Production,Workshop,Q1,September,Illinois,Columbia,8.66
Production,Workshop,Q4,July,Maryland,Champaign,10.84
Production,Workshop,Q3,January,Illinois,Springfield,12.18
Production,Workshop,Q1,March,Maryland,Aberdeen,13.8
Production,Workshop,Q4,February,Illinois,Columbia,12.45
Production,Workshop,Q3,December,Maryland,Champaign,17.44
Production,Workshop,Q1,November,Illinois,Springfield,17.75
Production,Workshop,Q4,October,Maryland,Aberdeen,21.09
Service,Factory,Q3,August,Maryland,Aberdeen,21.07
Service,Factory,Q1,September,Illinois,Columbia,28.62
Service,Factory,Q4,July,Maryland,Champaign,31.71
Service,Factory,Q3,January,Illinois,Springfield,35.35
Service,Factory,Q1,March,Maryland,Aberdeen,36.83
Service,Factory,Q4,February,Illinois,Columbia,38.05
Service,Factory,Q3,December,Maryland,Champaign,39.43
Service,Factory,Q1,November,Illinois,Springfield,40.27
Service,Factory,Q4,October,Maryland,Aberdeen,41.43
Production,Library,Q3,August,Maryland,Aberdeen,39.28
Production,Library,Q1,September,Illinois,Columbia,43.81
Production,Library,Q4,July,Maryland,Champaign,40.47
Production,Library,Q3,January,Illinois,Springfield,45.16
Production,Library,Q1,March,Maryland,Aberdeen,45.15
Production,Library,Q4,February,Illinois,Columbia,43.03
Production,Library,Q3,December,Maryland,Champaign,43.17
Production,Library,Q1,November,Illinois,Springfield,43.82
Production,Library,Q4,October,Maryland,Aberdeen,51.25
Service,Hospital,Q3,August,Maryland,Aberdeen,53.55
Service,Hospital,Q1,September,Illinois,Columbia,54.14
Service,Hospital,Q4,July,Maryland,Champaign,54.26
Service,Hospital,Q3,January,Illinois,Springfield,57.26
Service,Hospital,Q1,March,Maryland,Aberdeen,61.76
Service,Hospital,Q4,February,Illinois,Columbia,64.58
Service,Hospital,Q3,December,Maryland,Champaign,64.17
Service,Hospital,Q1,November,Illinois,Springfield,68.44
Service,Hospital,Q4,October,Maryland,Aberdeen,70.73
Production,Administration,Q3,August,Maryland,Aberdeen,72.3
Production,Administration,Q1,September,Illinois,Columbia,73.84
Production,Administration,Q4,July,Maryland,Champaign,72.53
Production,Administration,Q3,January,Illinois,Springfield,83.33
Production,Administration,Q1,March,Maryland,Aberdeen,90.68
Production,Administration,Q4,February,Illinois,Columbia,92.58
Production,Administration,Q3,December,Maryland,Champaign,94.88
Production,Administration,Q1,November,Illinois,Springfield,94.94
Production,Administration,Q4,October,Maryland,Aberdeen,99.72
