Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q1,February,Minnesota,Rochester,4.34
Production,Factory,Q4,January,California,Hastings,15.78
Production,Factory,Q1,October,Minnesota,Berkeley,16.41
Production,Factory,Q4,December,California,Los-Angeles,21.55
Production,Factory,Q1,November,Minnesota,Rochester,22.68
Production,Factory,Q4,February,California,Hastings,29.24
Service,Workshop,Q1,February,Minnesota,Rochester,29.12
Service,Workshop,Q4,January,California,Hastings,34.45
Service,Workshop,Q1,October,Minnesota,Berkeley,36.22
Service,Workshop,Q4,December,California,Los-Angeles,40.41
Service,Workshop,Q1,November,Minnesota,Rochester,45.62
Service,Workshop,Q4,February,California,Hastings,47.96
Culture,Administration,Q1,February,Minnesota,Rochester,49.37
Culture,Administration,Q4,January,California,Hastings,49.22
Culture,Administration,Q1,October,Minnesota,Berkeley,52.59
Culture,Administration,Q4,December,California,Los-Angeles,60.88
Culture,Administration,Q1,November,Minnesota,Rochester,64.5
Culture,Administration,Q4,February,California,Hastings,66.96
Production,Library,Q1,February,Minnesota,Rochester,68.31
Production,Library,Q4,January,California,Hastings,72.52
Production,Library,Q1,October,Minnesota,Berkeley,73.89
Production,Library,Q4,December,California,Los-Angeles,76.9
Production,Library,Q1,November,Minnesota,Rochester,77.83
Production,Library,Q4,February,California,Hastings,78.17
Service,Theatre,Q1,February,Minnesota,Rochester,79.36
Service,Theatre,Q4,January,California,Hastings,81.18
Service,Theatre,Q1,October,Minnesota,Berkeley,82.86
Service,Theatre,Q4,December,California,Los-Angeles,81.31
Service,Theatre,Q1,November,Minnesota,Rochester,81.48
Service,Theatre,Q4,February,California,Hastings,86.01
Culture,Museum,Q1,February,Minnesota,Rochester,87.12
Culture,Museum,Q4,January,California,Hastings,88.2
Culture,Museum,Q1,October,Minnesota,Berkeley,90.03
Culture,Museum,Q4,December,California,Los-Angeles,90.41
Culture,Museum,Q1,November,Minnesota,Rochester,94.92
Culture,Museum,Q4,February,California,Hastings,98.59
