Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Administration,Q4,December,Michigan,Detroit,0.29
Service,Administration,Q3,October,Michigan,Port Huron,1.75
Service,Administration,Q2,September,Michigan,Detroit,3.96
Service,Administration,Q4,August,Michigan,Port Huron,5.87
Service,Administration,Q3,July,Michigan,Detroit,6.67
Service,Administration,Q2,April,Michigan,Port Huron,7.22
Service,Administration,Q4,May,Michigan,Detroit,8.1
Service,Administration,Q3,December,Michigan,Port Huron,5.4
Service,Administration,Q2,October,Michigan,Detroit,10.72
Residential,Library,Q4,December,Michigan,Detroit,6.27
Residential,Library,Q3,October,Michigan,Port Huron,13.87
Residential,Library,Q2,September,Michigan,Detroit,15.25
Residential,Library,Q4,August,Michigan,Port Huron,17.2
Residential,Library,Q3,July,Michigan,Detroit,19.83
Residential,Library,Q2,April,Michigan,Port Huron,21.85
Residential,Library,Q4,May,Michigan,Detroit,25.14
Residential,Library,Q3,December,Michigan,Port Huron,28.31
Residential,Library,Q2,October,Michigan,Detroit,30.45
Service,School,Q4,December,Michigan,Detroit,31.48
Service,School,Q3,October,Michigan,Port Huron,42.65
Service,School,Q2,September,Michigan,Detroit,43.78
Service,School,Q4,August,Michigan,Port Huron,42.21
Service,School,Q3,July,Michigan,Detroit,45.56
Service,School,Q2,April,Michigan,Port Huron,46.0
Service,School,Q4,May,Michigan,Detroit,44.14
Service,School,Q3,December,Michigan,Port Huron,48.3
Service,School,Q2,October,Michigan,Detroit,51.09
Residential,House,Q4,December,Michigan,Detroit,54.16
Residential,House,Q3,October,Michigan,Port Huron,55.19
Residential,House,Q2,September,Michigan,Detroit,55.27
Residential,House,Q4,August,Michigan,Port Huron,57.55
Residential,House,Q3,July,Michigan,Detroit,58.42
Residential,House,Q2,April,Michigan,Port Huron,59.8
Residential,House,Q4,May,Michigan,Detroit,60.73
Residential,House,Q3,December,Michigan,Port Huron,61.33
Residential,House,Q2,October,Michigan,Detroit,64.68
Service,Apartment,Q4,December,Michigan,Detroit,66.5
Service,Apartment,Q3,October,Michigan,Port Huron,67.41
Service,Apartment,Q2,September,Michigan,Detroit,69.68
Service,Apartment,Q4,August,Michigan,Port Huron,70.12
Service,Apartment,Q3,July,Michigan,Detroit,72.08
Service,Apartment,Q2,April,Michigan,Port Huron,72.54
Service,Apartment,Q4,May,Michigan,Detroit,75.75
Service,Apartment,Q3,December,Michigan,Port Huron,76.89
Service,Apartment,Q2,October,Michigan,Detroit,83.64
Residential,Hotel,Q4,December,Michigan,Detroit,84.48
Residential,Hotel,Q3,October,Michigan,Port Huron,89.8
Residential,Hotel,Q2,September,Michigan,Detroit,90.02
Residential,Hotel,Q4,August,Michigan,Port Huron,93.38
Residential,Hotel,Q3,July,Michigan,Detroit,94.81
Residential,Hotel,Q2,April,Michigan,Port Huron,95.61
Residential,Hotel,Q4,May,Michigan,Detroit,96.57
Residential,Hotel,Q3,December,Michigan,Port Huron,96.53
Residential,Hotel,Q2,October,Michigan,Detroit,98.57
