Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Florida,Fort Lauderdale,Temperature,11-20,2.04
2017,Florida,Fort Lauderdale,Humidity,0-10,3.32
2017,Florida,Fort Lauderdale,Temperature,Low,3.08
2017,Florida,Fort Lauderdale,Humidity,Medium,4.42
2021,Georgia,Tampa,Temperature,11-20,2.09
2021,Georgia,Tampa,Humidity,0-10,7.37
2021,Georgia,Tampa,Temperature,Low,7.8
2021,Georgia,Tampa,Humidity,Medium,2.46
2015,California,Washington,Temperature,11-20,10.88
2015,California,Washington,Humidity,0-10,8.47
2015,California,Washington,Temperature,Low,3.61
2015,California,Washington,Humidity,Medium,13.31
2017,Florida,Columbus,Temperature,11-20,14.99
2017,Florida,Columbus,Humidity,0-10,15.93
2017,Florida,Columbus,Temperature,Low,16.23
2017,Florida,Columbus,Humidity,Medium,17.3
2021,Georgia,Albany,Temperature,11-20,18.46
2021,Georgia,Albany,Humidity,0-10,19.96
2021,Georgia,Albany,Temperature,Low,18.17
2021,Georgia,Albany,Humidity,Medium,17.38
2015,California,San Francisco,Temperature,11-20,22.88
2015,California,San Francisco,Humidity,0-10,23.53
2015,California,San Francisco,Temperature,Low,22.65
2015,California,San Francisco,Humidity,Medium,24.62
2017,Florida,Malibu,Temperature,11-20,25.24
2017,Florida,Malibu,Humidity,0-10,27.48
2017,Florida,Malibu,Temperature,Low,19.07
2017,Florida,Malibu,Humidity,Medium,24.54
2021,Georgia,Berkeley,Temperature,11-20,8.38
2021,Georgia,Berkeley,Humidity,0-10,9.29
2021,Georgia,Berkeley,Temperature,Low,10.23
2021,Georgia,Berkeley,Humidity,Medium,18.64
