Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2018,Beverage,Coffee,576.84
Import,2018,Cereals,Tea,318.64
Import,2018,Meat,Soybeans,578.68
Import,2018,Beverage,Wheat,995.2
Import,2018,Cereals,Camel,260.33
Import,2018,Meat,Chicken,389.84
Import,2020,Beverage,Coffee,38.96
Import,2020,Cereals,Tea,870.72
Import,2020,Meat,Soybeans,360.82
Import,2020,Beverage,Wheat,610.37
Import,2020,Cereals,Camel,473.49
Import,2020,Meat,Chicken,752.66
Import,2018,Beverage,Coffee,881.1
Import,2018,Cereals,Tea,214.71
Import,2018,Meat,Soybeans,632.63
Import,2018,Beverage,Wheat,409.68
Import,2018,Cereals,Camel,25.69
Import,2018,Meat,Chicken,607.87
