State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Nevada,Boulder City,Air,Light,1.93
Nevada,Boulder City,Water,Thermal,10.41
Nevada,Boulder City,Soil,Noise,13.41
Nevada,Boulder City,Air,Oxygen-depletion,17.44
Nevada,Boulder City,Water,Groundwater,22.13
Nevada,Boulder City,Soil,Solid Waste,23.56
Nevada,Boulder City,Air,Inorganic Fertilizers,24.17
Nevada,Boulder City,Water,Urban Activities,31.84
Nevada,Boulder City,Soil,Industrial,-96.45
Nevada,Boulder City,Air,Inferior Irrigation,-93.25
Nevada,Boulder City,Water,Light,-92.6
Nevada,Boulder City,Soil,Thermal,37.8
Nevada,Boulder City,Air,Noise,-91.5
Nevada,Boulder City,Water,Oxygen-depletion,39.02
Nevada,Boulder City,Soil,Groundwater,-88.19
Massachusetts,Reno,Air,Light,-87.3
Massachusetts,Reno,Water,Thermal,38.2
Massachusetts,Reno,Soil,Noise,38.27
Massachusetts,Reno,Air,Oxygen-depletion,45.07
Massachusetts,Reno,Water,Groundwater,46.99
Massachusetts,Reno,Soil,Solid Waste,47.32
Massachusetts,Reno,Air,Inorganic Fertilizers,48.43
Massachusetts,Reno,Water,Urban Activities,47.05
Massachusetts,Reno,Soil,Industrial,-77.7
Massachusetts,Reno,Air,Inferior Irrigation,52.54
Massachusetts,Reno,Water,Light,52.0
Massachusetts,Reno,Soil,Thermal,-74.69
Massachusetts,Reno,Air,Noise,-71.71
Massachusetts,Reno,Water,Oxygen-depletion,58.23
Massachusetts,Reno,Soil,Groundwater,-70.51
Nevada,Boston,Air,Light,-70.84
Nevada,Boston,Water,Thermal,-67.85
Nevada,Boston,Soil,Noise,-66.08
Nevada,Boston,Air,Oxygen-depletion,-68.58
Nevada,Boston,Water,Groundwater,-64.23
Nevada,Boston,Soil,Solid Waste,-63.62
Nevada,Boston,Air,Inorganic Fertilizers,-62.43
Nevada,Boston,Water,Urban Activities,-62.81
Nevada,Boston,Soil,Industrial,-60.52
Nevada,Boston,Air,Inferior Irrigation,65.76
Nevada,Boston,Water,Light,-60.78
Nevada,Boston,Soil,Thermal,63.0
Nevada,Boston,Air,Noise,75.81
Nevada,Boston,Water,Oxygen-depletion,-47.93
Nevada,Boston,Soil,Groundwater,-45.08
Massachusetts,Lenox,Air,Light,-39.85
Massachusetts,Lenox,Water,Thermal,-36.71
Massachusetts,Lenox,Soil,Noise,96.87
Massachusetts,Lenox,Air,Oxygen-depletion,97.38
Massachusetts,Lenox,Water,Groundwater,-32.02
Massachusetts,Lenox,Soil,Solid Waste,99.06
Massachusetts,Lenox,Air,Inorganic Fertilizers,100.0
Massachusetts,Lenox,Water,Urban Activities,-23.95
Massachusetts,Lenox,Soil,Industrial,-21.44
Massachusetts,Lenox,Air,Inferior Irrigation,-19.52
Massachusetts,Lenox,Water,Light,-16.38
Massachusetts,Lenox,Soil,Thermal,-15.16
Massachusetts,Lenox,Air,Noise,-9.22
Massachusetts,Lenox,Water,Oxygen-depletion,-4.8
Massachusetts,Lenox,Soil,Groundwater,-1.81
