Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2020,Florida,Fort Lauderdale,Humidity,High,2.3
2020,Florida,Fort Lauderdale,Temperature,Low,4.65
2020,Florida,Fort Lauderdale,Humidity,Medium,4.0
2020,Florida,Fort Lauderdale,Temperature,21-30,4.12
2020,Florida,Fort Lauderdale,Humidity,11-20,7.99
2020,Florida,Fort Lauderdale,Temperature,0-10,8.49
2018,Michigan,Tampa,Humidity,High,9.07
2018,Michigan,Tampa,Temperature,Low,10.28
2018,Michigan,Tampa,Humidity,Medium,13.74
2018,Michigan,Tampa,Temperature,21-30,14.08
2018,Michigan,Tampa,Humidity,11-20,15.49
2018,Michigan,Tampa,Temperature,0-10,16.11
2020,Florida,Flint,Humidity,High,16.34
2020,Florida,Flint,Temperature,Low,16.13
2020,Florida,Flint,Humidity,Medium,19.19
2020,Florida,Flint,Temperature,21-30,19.42
2020,Florida,Flint,Humidity,11-20,21.96
2020,Florida,Flint,Temperature,0-10,22.11
2018,Michigan,Detroit,Humidity,High,23.21
2018,Michigan,Detroit,Temperature,Low,24.8
2018,Michigan,Detroit,Humidity,Medium,24.29
2018,Michigan,Detroit,Temperature,21-30,25.87
2018,Michigan,Detroit,Humidity,11-20,24.72
2018,Michigan,Detroit,Temperature,0-10,25.8
