State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Oregon,Redmond,2017,Water,Groundwater,0.54
Oregon,Redmond,2017,Soil,Oxygen-depletion,2.73
Oregon,Redmond,2017,Air,Surface water,3.91
Oregon,Redmond,2017,Water,Inorganic Fertilizers,2.49
Oregon,Redmond,2017,Soil,Industrial,5.66
Oregon,Redmond,2017,Air,Solid Waste,6.28
Oregon,Redmond,2017,Water,Inferior Irrigation,6.73
Oregon,Redmond,2017,Soil,Urban Activities,8.25
Oregon,Redmond,2017,Air,Thermal,9.4
Oregon,Redmond,2017,Water,Noise,10.57
Oregon,Redmond,2017,Soil,Light,11.02
Oregon,Redmond,2017,Air,Groundwater,12.18
Oregon,Redmond,2017,Water,Oxygen-depletion,-1.57
Oregon,Redmond,2017,Soil,Surface water,11.06
Oregon,Redmond,2017,Air,Inorganic Fertilizers,15.96
Nevada,Portland,2019,Water,Groundwater,16.37
Nevada,Portland,2019,Soil,Oxygen-depletion,16.23
Nevada,Portland,2019,Air,Surface water,20.73
Nevada,Portland,2019,Water,Inorganic Fertilizers,26.46
Nevada,Portland,2019,Soil,Industrial,28.66
Nevada,Portland,2019,Air,Solid Waste,29.46
Nevada,Portland,2019,Water,Inferior Irrigation,31.3
Nevada,Portland,2019,Soil,Urban Activities,31.78
Nevada,Portland,2019,Air,Thermal,33.52
Nevada,Portland,2019,Water,Noise,31.25
Nevada,Portland,2019,Soil,Light,35.31
Nevada,Portland,2019,Air,Groundwater,36.56
Nevada,Portland,2019,Water,Oxygen-depletion,34.4
Nevada,Portland,2019,Soil,Surface water,38.14
Nevada,Portland,2019,Air,Inorganic Fertilizers,39.9
Massachusetts,Salem,2017,Water,Groundwater,40.14
Massachusetts,Salem,2017,Soil,Oxygen-depletion,40.37
Massachusetts,Salem,2017,Air,Surface water,41.38
Massachusetts,Salem,2017,Water,Inorganic Fertilizers,43.94
Massachusetts,Salem,2017,Soil,Industrial,45.06
Massachusetts,Salem,2017,Air,Solid Waste,46.31
Massachusetts,Salem,2017,Water,Inferior Irrigation,48.96
Massachusetts,Salem,2017,Soil,Urban Activities,51.0
Massachusetts,Salem,2017,Air,Thermal,52.13
Massachusetts,Salem,2017,Water,Noise,53.32
Massachusetts,Salem,2017,Soil,Light,52.24
Massachusetts,Salem,2017,Air,Groundwater,55.39
Massachusetts,Salem,2017,Water,Oxygen-depletion,51.62
Massachusetts,Salem,2017,Soil,Surface water,59.77
Massachusetts,Salem,2017,Air,Inorganic Fertilizers,60.79
Oregon,Boulder City,2019,Water,Groundwater,60.06
Oregon,Boulder City,2019,Soil,Oxygen-depletion,63.37
Oregon,Boulder City,2019,Air,Surface water,64.47
Oregon,Boulder City,2019,Water,Inorganic Fertilizers,64.13
Oregon,Boulder City,2019,Soil,Industrial,66.16
Oregon,Boulder City,2019,Air,Solid Waste,66.71
Oregon,Boulder City,2019,Water,Inferior Irrigation,70.58
Oregon,Boulder City,2019,Soil,Urban Activities,70.17
Oregon,Boulder City,2019,Air,Thermal,72.58
Oregon,Boulder City,2019,Water,Noise,73.27
Oregon,Boulder City,2019,Soil,Light,75.06
Oregon,Boulder City,2019,Air,Groundwater,76.77
Oregon,Boulder City,2019,Water,Oxygen-depletion,75.26
Oregon,Boulder City,2019,Soil,Surface water,78.19
Oregon,Boulder City,2019,Air,Inorganic Fertilizers,75.9
Nevada,Las Vegas,2017,Water,Groundwater,81.17
Nevada,Las Vegas,2017,Soil,Oxygen-depletion,84.36
Nevada,Las Vegas,2017,Air,Surface water,87.02
Nevada,Las Vegas,2017,Water,Inorganic Fertilizers,87.07
Nevada,Las Vegas,2017,Soil,Industrial,87.24
Nevada,Las Vegas,2017,Air,Solid Waste,87.94
Nevada,Las Vegas,2017,Water,Inferior Irrigation,91.34
Nevada,Las Vegas,2017,Soil,Urban Activities,91.83
Nevada,Las Vegas,2017,Air,Thermal,95.74
Nevada,Las Vegas,2017,Water,Noise,0.4
Nevada,Las Vegas,2017,Soil,Light,-98.53
Nevada,Las Vegas,2017,Air,Groundwater,-97.59
Nevada,Las Vegas,2017,Water,Oxygen-depletion,-96.25
Nevada,Las Vegas,2017,Soil,Surface water,-94.65
Nevada,Las Vegas,2017,Air,Inorganic Fertilizers,-92.57
Massachusetts,Reno,2019,Water,Groundwater,-91.15
Massachusetts,Reno,2019,Soil,Oxygen-depletion,-91.09
Massachusetts,Reno,2019,Air,Surface water,-89.62
Massachusetts,Reno,2019,Water,Inorganic Fertilizers,-88.96
Massachusetts,Reno,2019,Soil,Industrial,-87.75
Massachusetts,Reno,2019,Air,Solid Waste,-85.67
Massachusetts,Reno,2019,Water,Inferior Irrigation,-83.91
Massachusetts,Reno,2019,Soil,Urban Activities,-82.07
Massachusetts,Reno,2019,Air,Thermal,-83.8
Massachusetts,Reno,2019,Water,Noise,-83.33
Massachusetts,Reno,2019,Soil,Light,-82.73
Massachusetts,Reno,2019,Air,Groundwater,-77.0
Massachusetts,Reno,2019,Water,Oxygen-depletion,-75.82
Massachusetts,Reno,2019,Soil,Surface water,-74.2
Massachusetts,Reno,2019,Air,Inorganic Fertilizers,-73.45
Oregon,Cambridge,2017,Water,Groundwater,-74.48
Oregon,Cambridge,2017,Soil,Oxygen-depletion,-73.19
Oregon,Cambridge,2017,Air,Surface water,-68.65
Oregon,Cambridge,2017,Water,Inorganic Fertilizers,-67.54
Oregon,Cambridge,2017,Soil,Industrial,-64.47
Oregon,Cambridge,2017,Air,Solid Waste,-62.66
Oregon,Cambridge,2017,Water,Inferior Irrigation,-60.4
Oregon,Cambridge,2017,Soil,Urban Activities,-58.94
Oregon,Cambridge,2017,Air,Thermal,-58.35
Oregon,Cambridge,2017,Water,Noise,-57.09
Oregon,Cambridge,2017,Soil,Light,-55.81
Oregon,Cambridge,2017,Air,Groundwater,-55.15
Oregon,Cambridge,2017,Water,Oxygen-depletion,-51.55
Oregon,Cambridge,2017,Soil,Surface water,-51.97
Oregon,Cambridge,2017,Air,Inorganic Fertilizers,-48.51
Nevada,Boston,2019,Water,Groundwater,-45.33
Nevada,Boston,2019,Soil,Oxygen-depletion,-44.72
Nevada,Boston,2019,Air,Surface water,-42.89
Nevada,Boston,2019,Water,Inorganic Fertilizers,-40.98
Nevada,Boston,2019,Soil,Industrial,-39.92
Nevada,Boston,2019,Air,Solid Waste,-39.73
Nevada,Boston,2019,Water,Inferior Irrigation,-39.03
Nevada,Boston,2019,Soil,Urban Activities,-36.82
Nevada,Boston,2019,Air,Thermal,-38.06
Nevada,Boston,2019,Water,Noise,-39.6
Nevada,Boston,2019,Soil,Light,-33.67
Nevada,Boston,2019,Air,Groundwater,-32.66
Nevada,Boston,2019,Water,Oxygen-depletion,-35.96
Nevada,Boston,2019,Soil,Surface water,-30.91
Nevada,Boston,2019,Air,Inorganic Fertilizers,-29.7
Massachusetts,Lenox,2017,Water,Groundwater,-27.42
Massachusetts,Lenox,2017,Soil,Oxygen-depletion,-26.94
Massachusetts,Lenox,2017,Air,Surface water,-25.26
Massachusetts,Lenox,2017,Water,Inorganic Fertilizers,-24.29
Massachusetts,Lenox,2017,Soil,Industrial,-27.81
Massachusetts,Lenox,2017,Air,Solid Waste,-22.73
Massachusetts,Lenox,2017,Water,Inferior Irrigation,-14.99
Massachusetts,Lenox,2017,Soil,Urban Activities,-12.95
Massachusetts,Lenox,2017,Air,Thermal,-10.69
Massachusetts,Lenox,2017,Water,Noise,-8.96
Massachusetts,Lenox,2017,Soil,Light,-7.99
