State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Oregon,Salem,Air,Light,19.24
Oregon,Salem,Water,Noise,27.34
Oregon,Salem,Air,Thermal,31.78
Oregon,Salem,Water,Oxygen-depletion,33.27
Oregon,Salem,Air,Surface water,35.96
Oregon,Salem,Water,Groundwater,-92.62
Oregon,Salem,Air,Chemical,-91.46
Oregon,Salem,Water,Light,-83.69
Massachusetts,Portland,Air,Light,-74.7
Massachusetts,Portland,Water,Noise,56.51
Massachusetts,Portland,Air,Thermal,60.94
Massachusetts,Portland,Water,Oxygen-depletion,62.09
Massachusetts,Portland,Air,Surface water,-64.15
Massachusetts,Portland,Water,Groundwater,65.56
Massachusetts,Portland,Air,Chemical,-60.28
Massachusetts,Portland,Water,Light,72.39
Oregon,Redmond,Air,Light,74.82
Oregon,Redmond,Water,Noise,-54.31
Oregon,Redmond,Air,Thermal,-51.69
Oregon,Redmond,Water,Oxygen-depletion,80.51
Oregon,Redmond,Air,Surface water,-44.06
Oregon,Redmond,Water,Groundwater,-43.48
Oregon,Redmond,Air,Chemical,-42.98
Oregon,Redmond,Water,Light,-41.99
Massachusetts,Cambridge,Air,Light,-39.27
Massachusetts,Cambridge,Water,Noise,-36.57
Massachusetts,Cambridge,Air,Thermal,93.52
Massachusetts,Cambridge,Water,Oxygen-depletion,93.01
Massachusetts,Cambridge,Air,Surface water,-30.55
Massachusetts,Cambridge,Water,Groundwater,99.19
Massachusetts,Cambridge,Air,Chemical,-26.22
Massachusetts,Cambridge,Water,Light,-22.84
Oregon,Lenox,Air,Light,-19.29
Oregon,Lenox,Water,Noise,-17.46
Oregon,Lenox,Air,Thermal,-16.92
Oregon,Lenox,Water,Oxygen-depletion,-12.93
Oregon,Lenox,Air,Surface water,-11.14
Oregon,Lenox,Water,Groundwater,-9.21
Oregon,Lenox,Air,Chemical,-5.52
Oregon,Lenox,Water,Light,-3.68
