Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2016,Q1,Dairy,Milk,384.17
Import,2016,Q1,Meat,Cream,128.71
Import,2016,Q1,Beverage,Yoghurt,384.44
Import,2016,Q1,Dairy,Lamb,905.38
Import,2016,Q1,Meat,Beef,908.15
Import,2016,Q1,Beverage,Coffee,785.0
Import,2016,Q1,Dairy,Soda,402.73
Import,2016,Q1,Meat,Milk,659.41
Import,2016,Q1,Beverage,Cream,532.95
Import,2018,Q1,Dairy,Milk,278.08
Import,2018,Q1,Meat,Cream,798.16
Import,2018,Q1,Beverage,Yoghurt,931.91
Import,2018,Q1,Dairy,Lamb,936.67
Import,2018,Q1,Meat,Beef,552.9
Import,2018,Q1,Beverage,Coffee,552.48
Import,2018,Q1,Dairy,Soda,54.86
Import,2018,Q1,Meat,Milk,825.51
Import,2018,Q1,Beverage,Cream,314.06
Import,2016,Q1,Dairy,Milk,190.91
Import,2016,Q1,Meat,Cream,63.36
Import,2016,Q1,Beverage,Yoghurt,326.57
Import,2016,Q1,Dairy,Lamb,201.87
Import,2016,Q1,Meat,Beef,74.83
Import,2016,Q1,Beverage,Coffee,719.67
Import,2016,Q1,Dairy,Soda,81.68
Import,2016,Q1,Meat,Milk,469.36
Import,2016,Q1,Beverage,Cream,219.68
Import,2018,Q1,Dairy,Milk,611.75
Import,2018,Q1,Meat,Cream,488.81
Import,2018,Q1,Beverage,Yoghurt,623.18
Import,2018,Q1,Dairy,Lamb,881.38
Import,2018,Q1,Meat,Beef,885.67
Import,2018,Q1,Beverage,Coffee,123.41
Import,2018,Q1,Dairy,Soda,637.65
Import,2018,Q1,Meat,Milk,382.76
Import,2018,Q1,Beverage,Cream,383.56
