Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2019,Cereals,Seeds,256.34
Export,2019,Beverage,Soybeans,390.01
Export,2019,Cereals,Coffee,391.21
Export,2019,Beverage,Tea,904.44
Export,2019,Cereals,Juice,652.49
Export,2019,Beverage,Seeds,655.46
Export,2018,Cereals,Seeds,143.65
Export,2018,Beverage,Soybeans,553.4
Export,2018,Cereals,Coffee,941.09
Export,2018,Beverage,Tea,301.93
Export,2018,Cereals,Juice,815.94
Export,2018,Beverage,Seeds,173.02
Export,2020,Cereals,Seeds,831.5
Export,2020,Beverage,Soybeans,705.64
Export,2020,Cereals,Coffee,961.55
Export,2020,Beverage,Tea,582.41
Export,2020,Cereals,Juice,70.67
Export,2020,Beverage,Seeds,79.38
Export,2019,Cereals,Seeds,976.3
Export,2019,Beverage,Soybeans,95.22
Export,2019,Cereals,Coffee,866.87
Export,2019,Beverage,Tea,242.99
Export,2019,Cereals,Juice,886.54
Export,2019,Beverage,Seeds,124.26
