Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Michigan,Detroit,Wind,Storm,1.3
2016,Michigan,Detroit,Temperature,Breeze,1.1
2016,Michigan,Detroit,Wind,21-30,1.9
2016,Michigan,Detroit,Temperature,11-20,4.08
2020,Oregon,Port Huron,Wind,Storm,7.23
2020,Oregon,Port Huron,Temperature,Breeze,8.54
2020,Oregon,Port Huron,Wind,21-30,9.58
2020,Oregon,Port Huron,Temperature,11-20,9.78
2016,Florida,Flint,Wind,Storm,11.05
2016,Florida,Flint,Temperature,Breeze,11.63
2016,Florida,Flint,Wind,21-30,14.61
2016,Florida,Flint,Temperature,11-20,15.39
2020,Michigan,Salem,Wind,Storm,15.2
2020,Michigan,Salem,Temperature,Breeze,16.67
2020,Michigan,Salem,Wind,21-30,18.71
2020,Michigan,Salem,Temperature,11-20,19.84
2016,Oregon,Redmond,Wind,Storm,20.63
2016,Oregon,Redmond,Temperature,Breeze,21.18
2016,Oregon,Redmond,Wind,21-30,22.34
2016,Oregon,Redmond,Temperature,11-20,22.29
2020,Florida,Portland,Wind,Storm,24.63
2020,Florida,Portland,Temperature,Breeze,19.41
2020,Florida,Portland,Wind,21-30,26.61
2020,Florida,Portland,Temperature,11-20,27.32
2016,Michigan,Tampa,Wind,Storm,21.58
2016,Michigan,Tampa,Temperature,Breeze,24.49
2016,Michigan,Tampa,Wind,21-30,25.43
2016,Michigan,Tampa,Temperature,11-20,27.18
2020,Oregon,Fort Lauderdale,Wind,Storm,14.44
2020,Oregon,Fort Lauderdale,Temperature,Breeze,15.07
2020,Oregon,Fort Lauderdale,Wind,21-30,0.02
2020,Oregon,Fort Lauderdale,Temperature,11-20,20.48
