Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Oregon,Portland,Humidity,Low,0.31
2018,Oregon,Portland,Wind,High,0.29
2018,Oregon,Portland,Temperature,Breeze,0.88
2018,Oregon,Portland,Humidity,Storm,3.27
2018,Oregon,Portland,Wind,Calm,4.74
2018,Oregon,Portland,Temperature,31-40,4.11
2018,Oregon,Portland,Humidity,11-20,5.18
2018,Oregon,Portland,Wind,21-30,7.03
2018,Oregon,Portland,Temperature,Low,7.3
2015,Massachusetts,Redmond,Humidity,Low,9.1
2015,Massachusetts,Redmond,Wind,High,3.88
2015,Massachusetts,Redmond,Temperature,Breeze,11.79
2015,Massachusetts,Redmond,Humidity,Storm,12.05
2015,Massachusetts,Redmond,Wind,Calm,13.66
2015,Massachusetts,Redmond,Temperature,31-40,13.14
2015,Massachusetts,Redmond,Humidity,11-20,15.87
2015,Massachusetts,Redmond,Wind,21-30,15.05
2015,Massachusetts,Redmond,Temperature,Low,14.19
2018,Oregon,Salem,Humidity,Low,18.35
2018,Oregon,Salem,Wind,High,19.23
2018,Oregon,Salem,Temperature,Breeze,19.13
2018,Oregon,Salem,Humidity,Storm,21.92
2018,Oregon,Salem,Wind,Calm,20.09
2018,Oregon,Salem,Temperature,31-40,23.49
2018,Oregon,Salem,Humidity,11-20,24.99
2018,Oregon,Salem,Wind,21-30,25.36
2018,Oregon,Salem,Temperature,Low,20.46
2015,Massachusetts,Cambridge,Humidity,Low,27.32
2015,Massachusetts,Cambridge,Wind,High,20.66
2015,Massachusetts,Cambridge,Temperature,Breeze,22.06
2015,Massachusetts,Cambridge,Humidity,Storm,24.92
2015,Massachusetts,Cambridge,Wind,Calm,27.43
2015,Massachusetts,Cambridge,Temperature,31-40,27.31
2015,Massachusetts,Cambridge,Humidity,11-20,25.66
2015,Massachusetts,Cambridge,Wind,21-30,5.85
2015,Massachusetts,Cambridge,Temperature,Low,8.5
2018,Oregon,Boston,Humidity,Low,8.12
2018,Oregon,Boston,Wind,High,4.85
2018,Oregon,Boston,Temperature,Breeze,11.64
2018,Oregon,Boston,Humidity,Storm,13.88
2018,Oregon,Boston,Wind,Calm,16.34
2018,Oregon,Boston,Temperature,31-40,5.8
2018,Oregon,Boston,Humidity,11-20,18.15
2018,Oregon,Boston,Wind,21-30,18.58
2018,Oregon,Boston,Temperature,Low,5.37
2015,Massachusetts,Lenox,Humidity,Low,6.86
2015,Massachusetts,Lenox,Wind,High,19.56
2015,Massachusetts,Lenox,Temperature,Breeze,20.78
2015,Massachusetts,Lenox,Humidity,Storm,21.97
2015,Massachusetts,Lenox,Wind,Calm,21.47
2015,Massachusetts,Lenox,Temperature,31-40,2.72
2015,Massachusetts,Lenox,Humidity,11-20,3.47
2015,Massachusetts,Lenox,Wind,21-30,23.58
2015,Massachusetts,Lenox,Temperature,Low,24.89
