Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2021,Beverage,Coffee,390.1
Import,2021,Meat,Juice,264.92
Import,2021,Dairy,Beef,138.93
Import,2021,Beverage,Camel,779.17
Import,2021,Meat,Milk,523.54
Import,2021,Dairy,Butter,272.47
Import,2021,Beverage,Cheese,913.5
Import,2021,Meat,Coffee,148.88
Import,2021,Dairy,Juice,665.55
Import,2018,Beverage,Coffee,665.13
Import,2018,Meat,Juice,795.49
Import,2018,Dairy,Beef,288.99
Import,2018,Beverage,Camel,930.2
Import,2018,Meat,Milk,425.83
Import,2018,Dairy,Butter,811.73
Import,2018,Beverage,Cheese,299.48
Import,2018,Meat,Coffee,427.37
Import,2018,Dairy,Juice,433.67
Import,2017,Beverage,Coffee,181.36
Import,2017,Meat,Juice,951.28
Import,2017,Dairy,Beef,838.69
Import,2017,Beverage,Camel,462.9
Import,2017,Meat,Milk,210.46
Import,2017,Dairy,Butter,597.83
Import,2017,Beverage,Cheese,728.31
Import,2017,Meat,Coffee,217.87
Import,2017,Dairy,Juice,472.95
Import,2021,Beverage,Coffee,989.09
Import,2021,Meat,Juice,864.26
Import,2021,Dairy,Beef,353.5
Import,2021,Beverage,Camel,866.59
Import,2021,Meat,Milk,615.66
Import,2021,Dairy,Butter,746.67
Import,2021,Beverage,Cheese,874.15
Import,2021,Meat,Coffee,119.26
Import,2021,Dairy,Juice,378.73
