Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Concert,Q3,September,Georgia,Albany,2.0
Culture,Concert,Q1,August,Georgia,Albany,2.48
Culture,Concert,Q3,July,Georgia,Albany,8.86
Culture,Concert,Q1,January,Georgia,Albany,16.26
Culture,Concert,Q3,February,Georgia,Albany,18.31
Culture,Concert,Q1,March,Georgia,Albany,23.72
Production,Museum,Q3,September,Georgia,Albany,25.06
Production,Museum,Q1,August,Georgia,Albany,33.77
Production,Museum,Q3,July,Georgia,Albany,33.78
Production,Museum,Q1,January,Georgia,Albany,38.19
Production,Museum,Q3,February,Georgia,Albany,44.28
Production,Museum,Q1,March,Georgia,Albany,48.99
Culture,Workshop,Q3,September,Georgia,Albany,48.04
Culture,Workshop,Q1,August,Georgia,Albany,50.44
Culture,Workshop,Q3,July,Georgia,Albany,51.55
Culture,Workshop,Q1,January,Georgia,Albany,58.74
Culture,Workshop,Q3,February,Georgia,Albany,67.76
Culture,Workshop,Q1,March,Georgia,Albany,68.37
Production,Factory,Q3,September,Georgia,Albany,68.68
Production,Factory,Q1,August,Georgia,Albany,74.79
Production,Factory,Q3,July,Georgia,Albany,79.98
Production,Factory,Q1,January,Georgia,Albany,80.28
Production,Factory,Q3,February,Georgia,Albany,82.48
Production,Factory,Q1,March,Georgia,Albany,88.52
