Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Illinois,Champaign,Wind,Breeze,0.92
2016,Illinois,Champaign,Humidity,Storm,1.14
2016,Illinois,Champaign,Temperature,Low,2.5
2016,Illinois,Champaign,Wind,Medium,4.48
2016,Illinois,Champaign,Humidity,21-30,5.39
2016,Illinois,Champaign,Temperature,11-20,6.91
2016,Illinois,Champaign,Wind,0-10,5.13
2016,Illinois,Champaign,Humidity,Breeze,8.02
2016,Illinois,Champaign,Temperature,Storm,9.26
2015,Maryland,Springfield,Wind,Breeze,10.76
2015,Maryland,Springfield,Humidity,Storm,11.21
2015,Maryland,Springfield,Temperature,Low,11.37
2015,Maryland,Springfield,Wind,Medium,10.09
2015,Maryland,Springfield,Humidity,21-30,10.27
2015,Maryland,Springfield,Temperature,11-20,15.68
2015,Maryland,Springfield,Wind,0-10,16.65
2015,Maryland,Springfield,Humidity,Breeze,17.03
2015,Maryland,Springfield,Temperature,Storm,18.29
2022,Illinois,Baltimore,Wind,Breeze,19.02
2022,Illinois,Baltimore,Humidity,Storm,20.78
2022,Illinois,Baltimore,Temperature,Low,17.47
2022,Illinois,Baltimore,Wind,Medium,22.93
2022,Illinois,Baltimore,Humidity,21-30,17.25
2022,Illinois,Baltimore,Temperature,11-20,22.92
2022,Illinois,Baltimore,Wind,0-10,17.48
2022,Illinois,Baltimore,Humidity,Breeze,26.61
2022,Illinois,Baltimore,Temperature,Storm,27.37
2016,Maryland,Aberdeen,Wind,Breeze,27.44
2016,Maryland,Aberdeen,Humidity,Storm,26.07
2016,Maryland,Aberdeen,Temperature,Low,23.95
2016,Maryland,Aberdeen,Wind,Medium,26.02
2016,Maryland,Aberdeen,Humidity,21-30,12.79
2016,Maryland,Aberdeen,Temperature,11-20,15.52
2016,Maryland,Aberdeen,Wind,0-10,17.19
2016,Maryland,Aberdeen,Humidity,Breeze,19.22
2016,Maryland,Aberdeen,Temperature,Storm,19.55
