Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Museum,Q3,July,Minnesota,Minneapolis,2.41
Culture,Museum,Q1,August,Minnesota,Minneapolis,4.64
Culture,Museum,Q2,March,Minnesota,Minneapolis,5.29
Culture,Museum,Q3,January,Minnesota,Minneapolis,7.72
Culture,Museum,Q1,June,Minnesota,Minneapolis,10.29
Culture,Museum,Q2,May,Minnesota,Minneapolis,12.6
Culture,Museum,Q3,April,Minnesota,Minneapolis,13.5
Culture,Museum,Q1,July,Minnesota,Minneapolis,13.6
Culture,Museum,Q2,August,Minnesota,Minneapolis,12.16
Residential,Concert,Q3,July,Minnesota,Minneapolis,16.36
Residential,Concert,Q1,August,Minnesota,Minneapolis,16.87
Residential,Concert,Q2,March,Minnesota,Minneapolis,15.8
Residential,Concert,Q3,January,Minnesota,Minneapolis,19.0
Residential,Concert,Q1,June,Minnesota,Minneapolis,25.99
Residential,Concert,Q2,May,Minnesota,Minneapolis,27.72
Residential,Concert,Q3,April,Minnesota,Minneapolis,29.32
Residential,Concert,Q1,July,Minnesota,Minneapolis,34.84
Residential,Concert,Q2,August,Minnesota,Minneapolis,44.61
Culture,Hotel,Q3,July,Minnesota,Minneapolis,46.32
Culture,Hotel,Q1,August,Minnesota,Minneapolis,49.44
Culture,Hotel,Q2,March,Minnesota,Minneapolis,50.14
Culture,Hotel,Q3,January,Minnesota,Minneapolis,51.81
Culture,Hotel,Q1,June,Minnesota,Minneapolis,50.45
Culture,Hotel,Q2,May,Minnesota,Minneapolis,50.2
Culture,Hotel,Q3,April,Minnesota,Minneapolis,65.56
Culture,Hotel,Q1,July,Minnesota,Minneapolis,65.61
Culture,Hotel,Q2,August,Minnesota,Minneapolis,65.79
Residential,Apartment,Q3,July,Minnesota,Minneapolis,68.89
Residential,Apartment,Q1,August,Minnesota,Minneapolis,71.87
Residential,Apartment,Q2,March,Minnesota,Minneapolis,76.76
Residential,Apartment,Q3,January,Minnesota,Minneapolis,77.72
Residential,Apartment,Q1,June,Minnesota,Minneapolis,80.25
Residential,Apartment,Q2,May,Minnesota,Minneapolis,83.76
Residential,Apartment,Q3,April,Minnesota,Minneapolis,92.12
Residential,Apartment,Q1,July,Minnesota,Minneapolis,94.92
Residential,Apartment,Q2,August,Minnesota,Minneapolis,95.22
