Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2022,Q3,Cereals,Soybeans,258.23
Export,2022,Q3,Beverage,Wheat,899.87
Export,2022,Q3,Cereals,Rice,654.84
Export,2022,Q3,Beverage,Soda,145.62
Export,2022,Q3,Cereals,Coffee,23.09
Export,2022,Q3,Beverage,Tea,284.74
Export,2016,Q3,Cereals,Soybeans,926.02
Export,2016,Q3,Beverage,Wheat,44.56
Export,2016,Q3,Cereals,Rice,818.15
Export,2016,Q3,Beverage,Soda,571.56
Export,2016,Q3,Cereals,Coffee,835.72
Export,2016,Q3,Beverage,Tea,714.89
Export,2022,Q3,Cereals,Soybeans,844.96
Export,2022,Q3,Beverage,Wheat,590.5
Export,2022,Q3,Cereals,Rice,350.19
Export,2022,Q3,Beverage,Soda,94.79
Export,2022,Q3,Cereals,Coffee,357.08
Export,2022,Q3,Beverage,Tea,492.98
Export,2016,Q3,Cereals,Soybeans,876.15
Export,2016,Q3,Beverage,Wheat,238.04
Export,2016,Q3,Cereals,Rice,370.75
Export,2016,Q3,Beverage,Soda,626.91
Export,2016,Q3,Cereals,Coffee,376.64
Export,2016,Q3,Beverage,Tea,252.45
