Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Workshop,Q3,August,Florida,Fort Lauderdale,2.31
Production,Workshop,Q2,September,Georgia,Albany,4.26
Production,Workshop,Q4,June,Florida,Fort Lauderdale,7.3
Production,Workshop,Q3,April,Georgia,Albany,10.0
Production,Workshop,Q2,November,Florida,Fort Lauderdale,11.1
Production,Workshop,Q4,December,Georgia,Albany,13.45
Service,Factory,Q3,August,Florida,Fort Lauderdale,15.37
Service,Factory,Q2,September,Georgia,Albany,16.67
Service,Factory,Q4,June,Florida,Fort Lauderdale,18.39
Service,Factory,Q3,April,Georgia,Albany,19.55
Service,Factory,Q2,November,Florida,Fort Lauderdale,19.5
Service,Factory,Q4,December,Georgia,Albany,31.67
Culture,School,Q3,August,Florida,Fort Lauderdale,33.53
Culture,School,Q2,September,Georgia,Albany,34.48
Culture,School,Q4,June,Florida,Fort Lauderdale,38.71
Culture,School,Q3,April,Georgia,Albany,44.09
Culture,School,Q2,November,Florida,Fort Lauderdale,45.43
Culture,School,Q4,December,Georgia,Albany,46.07
Production,Administration,Q3,August,Florida,Fort Lauderdale,48.13
Production,Administration,Q2,September,Georgia,Albany,50.84
Production,Administration,Q4,June,Florida,Fort Lauderdale,51.73
Production,Administration,Q3,April,Georgia,Albany,52.82
Production,Administration,Q2,November,Florida,Fort Lauderdale,52.37
Production,Administration,Q4,December,Georgia,Albany,51.23
Service,Hospital,Q3,August,Florida,Fort Lauderdale,55.35
Service,Hospital,Q2,September,Georgia,Albany,54.84
Service,Hospital,Q4,June,Florida,Fort Lauderdale,58.43
Service,Hospital,Q3,April,Georgia,Albany,59.81
Service,Hospital,Q2,November,Florida,Fort Lauderdale,61.14
Service,Hospital,Q4,December,Georgia,Albany,61.32
Culture,Concert,Q3,August,Florida,Fort Lauderdale,63.04
Culture,Concert,Q2,September,Georgia,Albany,64.29
Culture,Concert,Q4,June,Florida,Fort Lauderdale,61.92
Culture,Concert,Q3,April,Georgia,Albany,69.19
Culture,Concert,Q2,November,Florida,Fort Lauderdale,72.77
Culture,Concert,Q4,December,Georgia,Albany,74.43
Production,Theatre,Q3,August,Florida,Fort Lauderdale,77.28
Production,Theatre,Q2,September,Georgia,Albany,78.67
Production,Theatre,Q4,June,Florida,Fort Lauderdale,79.37
Production,Theatre,Q3,April,Georgia,Albany,79.85
Production,Theatre,Q2,November,Florida,Fort Lauderdale,79.25
Production,Theatre,Q4,December,Georgia,Albany,82.37
Service,Museum,Q3,August,Florida,Fort Lauderdale,83.87
Service,Museum,Q2,September,Georgia,Albany,86.02
Service,Museum,Q4,June,Florida,Fort Lauderdale,86.79
Service,Museum,Q3,April,Georgia,Albany,86.78
Service,Museum,Q2,November,Florida,Fort Lauderdale,96.06
Service,Museum,Q4,December,Georgia,Albany,99.22
