Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Nevada,Reno,Temperature,21-30,0.56
2018,Nevada,Reno,Humidity,11-20,1.65
2018,Nevada,Reno,Wind,Low,2.32
2018,Nevada,Reno,Temperature,Medium,2.35
2018,Nevada,Reno,Humidity,Breeze,3.01
2018,Nevada,Reno,Wind,Storm,1.43
2015,Maryland,Las Vegas,Temperature,21-30,6.98
2015,Maryland,Las Vegas,Humidity,11-20,7.27
2015,Maryland,Las Vegas,Wind,Low,8.22
2015,Maryland,Las Vegas,Temperature,Medium,9.46
2015,Maryland,Las Vegas,Humidity,Breeze,9.76
2015,Maryland,Las Vegas,Wind,Storm,10.79
2018,Nevada,Boulder City,Temperature,21-30,12.85
2018,Nevada,Boulder City,Humidity,11-20,13.04
2018,Nevada,Boulder City,Wind,Low,14.4
2018,Nevada,Boulder City,Temperature,Medium,15.77
2018,Nevada,Boulder City,Humidity,Breeze,16.96
2018,Nevada,Boulder City,Wind,Storm,16.89
2015,Maryland,Baltimore,Temperature,21-30,14.99
2015,Maryland,Baltimore,Humidity,11-20,19.0
2015,Maryland,Baltimore,Wind,Low,18.76
2015,Maryland,Baltimore,Temperature,Medium,15.0
2015,Maryland,Baltimore,Humidity,Breeze,20.58
2015,Maryland,Baltimore,Wind,Storm,23.15
2018,Nevada,Aberdeen,Temperature,21-30,24.24
2018,Nevada,Aberdeen,Humidity,11-20,25.34
2018,Nevada,Aberdeen,Wind,Low,26.77
2018,Nevada,Aberdeen,Temperature,Medium,26.52
2018,Nevada,Aberdeen,Humidity,Breeze,26.38
2018,Nevada,Aberdeen,Wind,Storm,26.7
2015,Maryland,Columbia,Temperature,21-30,25.42
2015,Maryland,Columbia,Humidity,11-20,1.51
2015,Maryland,Columbia,Wind,Low,24.12
2015,Maryland,Columbia,Temperature,Medium,12.74
2015,Maryland,Columbia,Humidity,Breeze,12.2
2015,Maryland,Columbia,Wind,Storm,3.46
