Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2021,Beverage,Juice,771.97
Export,2021,Dairy,Tea,393.89
Export,2021,Cereals,Cheese,778.14
Export,2021,Beverage,Cream,142.98
Export,2021,Dairy,Yoghurt,785.44
Export,2021,Cereals,Wheat,531.88
Export,2021,Beverage,Soybeans,664.0
Export,2021,Dairy,Oats,792.53
Export,2021,Cereals,Juice,541.58
Export,2020,Beverage,Juice,927.02
Export,2020,Dairy,Tea,801.73
Export,2020,Cereals,Cheese,162.22
Export,2020,Beverage,Cream,937.69
Export,2020,Dairy,Yoghurt,172.66
Export,2020,Cereals,Wheat,50.9
Export,2020,Beverage,Soybeans,438.15
Export,2020,Dairy,Oats,824.61
Export,2020,Cereals,Juice,571.71
Export,2015,Beverage,Juice,956.92
Export,2015,Dairy,Tea,958.28
Export,2015,Cereals,Cheese,961.28
Export,2015,Beverage,Cream,712.73
Export,2015,Dairy,Yoghurt,587.3
Export,2015,Cereals,Wheat,851.32
Export,2015,Beverage,Soybeans,345.6
Export,2015,Dairy,Oats,218.17
Export,2015,Cereals,Juice,350.38
Export,2021,Beverage,Juice,102.96
Export,2021,Dairy,Tea,614.02
Export,2021,Cereals,Cheese,488.97
Export,2021,Beverage,Cream,106.17
Export,2021,Dairy,Yoghurt,109.04
Export,2021,Cereals,Wheat,117.17
Export,2021,Beverage,Soybeans,501.38
Export,2021,Dairy,Oats,885.71
Export,2021,Cereals,Juice,885.48
