Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Library,Q3,September,Nevada,Reno,1.76
Service,Library,Q4,August,Michigan,Flint,8.14
Service,Library,Q3,December,Nevada,Port Huron,12.67
Service,Library,Q4,October,Michigan,Reno,13.94
Service,Library,Q3,November,Nevada,Flint,14.49
Service,Library,Q4,September,Michigan,Port Huron,17.21
Production,Administration,Q3,September,Nevada,Reno,18.57
Production,Administration,Q4,August,Michigan,Flint,20.49
Production,Administration,Q3,December,Nevada,Port Huron,23.09
Production,Administration,Q4,October,Michigan,Reno,27.99
Production,Administration,Q3,November,Nevada,Flint,30.33
Production,Administration,Q4,September,Michigan,Port Huron,33.13
Service,Factory,Q3,September,Nevada,Reno,34.78
Service,Factory,Q4,August,Michigan,Flint,37.88
Service,Factory,Q3,December,Nevada,Port Huron,48.89
Service,Factory,Q4,October,Michigan,Reno,52.91
Service,Factory,Q3,November,Nevada,Flint,65.29
Service,Factory,Q4,September,Michigan,Port Huron,66.67
Production,Workshop,Q3,September,Nevada,Reno,71.29
Production,Workshop,Q4,August,Michigan,Flint,80.25
Production,Workshop,Q3,December,Nevada,Port Huron,80.49
Production,Workshop,Q4,October,Michigan,Reno,89.22
Production,Workshop,Q3,November,Nevada,Flint,92.74
Production,Workshop,Q4,September,Michigan,Port Huron,97.66
