Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2021,Meat,Duck,897.91
Export,2021,Cereals,Pork,130.07
Export,2021,Beverage,Beef,654.62
Export,2021,Meat,Soybeans,529.67
Export,2021,Cereals,Rice,19.46
Export,2021,Beverage,Wheat,148.54
Export,2021,Meat,Juice,790.55
Export,2021,Cereals,Coffee,151.04
Export,2021,Beverage,Tea,662.1
Export,2022,Meat,Duck,666.95
Export,2022,Cereals,Pork,795.88
Export,2022,Beverage,Beef,284.15
Export,2022,Meat,Soybeans,678.29
Export,2022,Cereals,Rice,297.63
Export,2022,Beverage,Wheat,687.16
Export,2022,Meat,Juice,688.41
Export,2022,Cereals,Coffee,431.18
Export,2022,Beverage,Tea,306.39
Export,2017,Meat,Duck,563.77
Export,2017,Cereals,Pork,315.56
Export,2017,Beverage,Beef,956.46
Export,2017,Meat,Soybeans,189.22
Export,2017,Cereals,Rice,701.41
Export,2017,Beverage,Wheat,701.58
Export,2017,Meat,Juice,572.47
Export,2017,Cereals,Coffee,195.56
Export,2017,Beverage,Tea,967.73
Export,2021,Meat,Duck,850.4
Export,2021,Cereals,Pork,84.77
Export,2021,Beverage,Beef,219.39
Export,2021,Meat,Soybeans,479.12
Export,2021,Cereals,Rice,97.73
Export,2021,Beverage,Wheat,357.59
Export,2021,Meat,Juice,741.66
Export,2021,Cereals,Coffee,506.49
Export,2021,Beverage,Tea,383.27
