Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Massachusetts,Lenox,Wind,Breeze,0.3
2018,Massachusetts,Lenox,Temperature,Calm,1.78
2018,Massachusetts,Lenox,Humidity,21-30,2.84
2018,Massachusetts,Lenox,Wind,11-20,2.24
2018,Massachusetts,Lenox,Temperature,Medium,3.17
2018,Massachusetts,Lenox,Humidity,Low,5.79
2018,Massachusetts,Lenox,Wind,High,5.6
2018,Massachusetts,Lenox,Temperature,Breeze,7.46
2018,Massachusetts,Lenox,Humidity,Calm,8.72
2021,Florida,Boston,Wind,Breeze,9.71
2021,Florida,Boston,Temperature,Calm,6.74
2021,Florida,Boston,Humidity,21-30,8.57
2021,Florida,Boston,Wind,11-20,4.38
2021,Florida,Boston,Temperature,Medium,13.13
2021,Florida,Boston,Humidity,Low,13.18
2021,Florida,Boston,Wind,High,15.49
2021,Florida,Boston,Temperature,Breeze,16.13
2021,Florida,Boston,Humidity,Calm,17.99
2022,Maryland,Cambridge,Wind,Breeze,17.85
2022,Maryland,Cambridge,Temperature,Calm,19.53
2022,Maryland,Cambridge,Humidity,21-30,18.79
2022,Maryland,Cambridge,Wind,11-20,21.89
2022,Maryland,Cambridge,Temperature,Medium,22.29
2022,Maryland,Cambridge,Humidity,Low,23.04
2022,Maryland,Cambridge,Wind,High,24.06
2022,Maryland,Cambridge,Temperature,Breeze,24.09
2022,Maryland,Cambridge,Humidity,Calm,25.99
2018,Massachusetts,Tampa,Wind,Breeze,25.74
2018,Massachusetts,Tampa,Temperature,Calm,21.35
2018,Massachusetts,Tampa,Humidity,21-30,25.38
2018,Massachusetts,Tampa,Wind,11-20,22.14
2018,Massachusetts,Tampa,Temperature,Medium,1.68
2018,Massachusetts,Tampa,Humidity,Low,23.87
2018,Massachusetts,Tampa,Wind,High,27.84
2018,Massachusetts,Tampa,Temperature,Breeze,26.1
2018,Massachusetts,Tampa,Humidity,Calm,7.59
2021,Florida,Fort Lauderdale,Wind,Breeze,9.1
2021,Florida,Fort Lauderdale,Temperature,Calm,9.37
2021,Florida,Fort Lauderdale,Humidity,21-30,2.25
2021,Florida,Fort Lauderdale,Wind,11-20,2.75
2021,Florida,Fort Lauderdale,Temperature,Medium,12.61
2021,Florida,Fort Lauderdale,Humidity,Low,13.24
2021,Florida,Fort Lauderdale,Wind,High,13.8
2021,Florida,Fort Lauderdale,Temperature,Breeze,13.76
2021,Florida,Fort Lauderdale,Humidity,Calm,1.88
2022,Maryland,Aberdeen,Wind,Breeze,3.54
2022,Maryland,Aberdeen,Temperature,Calm,16.12
2022,Maryland,Aberdeen,Humidity,21-30,4.72
2022,Maryland,Aberdeen,Wind,11-20,17.48
2022,Maryland,Aberdeen,Temperature,Medium,4.45
2022,Maryland,Aberdeen,Humidity,Low,5.38
2022,Maryland,Aberdeen,Wind,High,18.89
2022,Maryland,Aberdeen,Temperature,Breeze,18.2
2022,Maryland,Aberdeen,Humidity,Calm,18.81
2018,Massachusetts,Baltimore,Wind,Breeze,18.64
2018,Massachusetts,Baltimore,Temperature,Calm,18.0
2018,Massachusetts,Baltimore,Humidity,21-30,19.36
2018,Massachusetts,Baltimore,Wind,11-20,7.87
2018,Massachusetts,Baltimore,Temperature,Medium,22.61
2018,Massachusetts,Baltimore,Humidity,Low,24.76
2018,Massachusetts,Baltimore,Wind,High,24.26
2018,Massachusetts,Baltimore,Temperature,Breeze,24.8
2018,Massachusetts,Baltimore,Humidity,Calm,1.92
