Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Florida,Fort Lauderdale,Temperature,11-20,1.93
2017,Florida,Fort Lauderdale,Wind,21-30,2.11
2017,Florida,Fort Lauderdale,Temperature,0-10,1.52
2017,Florida,Fort Lauderdale,Wind,Calm,3.78
2017,Florida,Fort Lauderdale,Temperature,Storm,5.19
2017,Florida,Fort Lauderdale,Wind,11-20,1.54
2021,Nevada,Tampa,Temperature,11-20,3.27
2021,Nevada,Tampa,Wind,21-30,8.59
2021,Nevada,Tampa,Temperature,0-10,1.71
2021,Nevada,Tampa,Wind,Calm,10.8
2021,Nevada,Tampa,Temperature,Storm,10.21
2021,Nevada,Tampa,Wind,11-20,11.39
2017,Florida,Las Vegas,Temperature,11-20,13.82
2017,Florida,Las Vegas,Wind,21-30,5.69
2017,Florida,Las Vegas,Temperature,0-10,15.41
2017,Florida,Las Vegas,Wind,Calm,15.97
2017,Florida,Las Vegas,Temperature,Storm,17.45
2017,Florida,Las Vegas,Wind,11-20,19.93
2021,Nevada,Boulder City,Temperature,11-20,20.73
2021,Nevada,Boulder City,Wind,21-30,20.23
2021,Nevada,Boulder City,Temperature,0-10,22.95
2021,Nevada,Boulder City,Wind,Calm,22.94
2021,Nevada,Boulder City,Temperature,Storm,23.17
2021,Nevada,Boulder City,Wind,11-20,25.77
