State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Maryland,Baltimore,2017,Water,Chemical,5.24
Maryland,Baltimore,2017,Air,Groundwater,15.5
Maryland,Baltimore,2017,Soil,Oxygen-depletion,16.94
Maryland,Baltimore,2017,Water,Surface water,18.07
Maryland,Baltimore,2017,Air,Noise,28.5
Maryland,Baltimore,2017,Soil,Thermal,30.12
Maryland,Baltimore,2017,Water,Urban Activities,32.39
Maryland,Baltimore,2017,Air,Solid Waste,33.78
Maryland,Baltimore,2017,Soil,Inorganic Fertilizers,-94.92
Maryland,Baltimore,2017,Water,Industrial,-94.82
Maryland,Baltimore,2017,Air,Chemical,33.0
Maryland,Baltimore,2017,Soil,Groundwater,38.09
Oregon,Columbia,2015,Water,Chemical,39.8
Oregon,Columbia,2015,Air,Groundwater,41.92
Oregon,Columbia,2015,Soil,Oxygen-depletion,41.19
Oregon,Columbia,2015,Water,Surface water,42.93
Oregon,Columbia,2015,Air,Noise,44.2
Oregon,Columbia,2015,Soil,Thermal,44.42
Oregon,Columbia,2015,Water,Urban Activities,48.98
Oregon,Columbia,2015,Air,Solid Waste,-76.91
Oregon,Columbia,2015,Soil,Inorganic Fertilizers,-73.06
Oregon,Columbia,2015,Water,Industrial,-68.44
Oregon,Columbia,2015,Air,Chemical,64.15
Oregon,Columbia,2015,Soil,Groundwater,68.81
Maryland,Portland,2018,Water,Chemical,-59.05
Maryland,Portland,2018,Air,Groundwater,-58.16
Maryland,Portland,2018,Soil,Oxygen-depletion,75.52
Maryland,Portland,2018,Water,Surface water,-50.59
Maryland,Portland,2018,Air,Noise,81.66
Maryland,Portland,2018,Soil,Thermal,83.24
Maryland,Portland,2018,Water,Urban Activities,-44.11
Maryland,Portland,2018,Air,Solid Waste,-9.5
Maryland,Portland,2018,Soil,Inorganic Fertilizers,87.73
Maryland,Portland,2018,Water,Industrial,-40.45
Maryland,Portland,2018,Air,Chemical,88.84
Maryland,Portland,2018,Soil,Groundwater,91.07
Oregon,Redmond,2021,Water,Chemical,92.58
Oregon,Redmond,2021,Air,Groundwater,-34.81
Oregon,Redmond,2021,Soil,Oxygen-depletion,-33.95
Oregon,Redmond,2021,Water,Surface water,98.94
Oregon,Redmond,2021,Air,Noise,-24.04
Oregon,Redmond,2021,Soil,Thermal,-24.89
Oregon,Redmond,2021,Water,Urban Activities,-11.74
Oregon,Redmond,2021,Air,Solid Waste,-10.69
Oregon,Redmond,2021,Soil,Inorganic Fertilizers,-9.14
Oregon,Redmond,2021,Water,Industrial,-7.23
Oregon,Redmond,2021,Air,Chemical,-2.22
Oregon,Redmond,2021,Soil,Groundwater,-1.38
