Degree,Gender,Nationality,Year,Language,Value
Degree,Gender,Nationality,Year,Language,Value
MSc,Female,Non-Qatari,2015/2016,Other,224.79
MSc,Female,Non-Qatari,2017/2018,Spanish,357.35
MSc,Female,Non-Qatari,2019/2020,Other,486.18
MSc,Female,Non-Qatari,2018/2019,Spanish,235.76
MSc,Female,Non-Qatari,2021/2022,Other,76.24
MSc,Female,Non-Qatari,2015/2016,Other,78.73
MSc,Female,Non-Qatari,2017/2018,Spanish,474.99
MSc,Female,Non-Qatari,2019/2020,Other,342.68
MSc,Female,Non-Qatari,2018/2019,Spanish,470.51
MSc,Female,Non-Qatari,2021/2022,Other,121.01
MSc,Female,Non-Qatari,2015/2016,Other,186.06
MSc,Female,Non-Qatari,2017/2018,Spanish,315.01
MSc,Female,Non-Qatari,2019/2020,Other,412.31
MSc,Female,Non-Qatari,2018/2019,Spanish,318.27
MSc,Female,Non-Qatari,2021/2022,Other,351.3
