Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2016,Beverage,Tea,904.98
Export,2016,Dairy,Soda,138.82
Export,2016,Meat,Butter,396.91
Export,2016,Beverage,Cheese,910.98
Export,2016,Dairy,Yoghurt,142.82
Export,2016,Meat,Camel,144.16
Export,2016,Beverage,Duck,145.74
Export,2016,Dairy,Tea,663.52
Export,2016,Meat,Soda,536.73
Export,2017,Beverage,Tea,794.54
Export,2017,Dairy,Soda,543.33
Export,2017,Meat,Butter,294.0
Export,2017,Beverage,Cheese,44.72
Export,2017,Dairy,Yoghurt,172.68
Export,2017,Meat,Camel,179.77
Export,2017,Beverage,Duck,310.07
Export,2017,Dairy,Tea,951.33
Export,2017,Meat,Soda,62.07
Export,2020,Beverage,Tea,191.65
Export,2020,Dairy,Soda,65.97
Export,2020,Meat,Butter,451.71
Export,2020,Beverage,Cheese,71.44
Export,2020,Dairy,Yoghurt,712.82
Export,2020,Meat,Camel,74.4
Export,2020,Beverage,Duck,718.36
Export,2020,Dairy,Tea,84.82
Export,2020,Meat,Soda,729.92
Export,2016,Beverage,Tea,863.05
Export,2016,Dairy,Soda,100.97
Export,2016,Meat,Butter,232.09
Export,2016,Beverage,Cheese,622.44
Export,2016,Dairy,Yoghurt,624.49
Export,2016,Meat,Camel,887.32
Export,2016,Beverage,Duck,890.55
Export,2016,Dairy,Tea,251.8
Export,2016,Meat,Soda,380.19
