Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Import,2016,Q1,Meat,Chicken,800.32
Import,2016,Q1,Cereals,Duck,642.11
Import,2016,Q1,Meat,Soybeans,962.02
Import,2016,Q1,Cereals,Seeds,964.12
Import,2017,Q1,Meat,Chicken,98.23
Import,2017,Q1,Cereals,Duck,931.92
Import,2017,Q1,Meat,Soybeans,551.84
Import,2017,Q1,Cereals,Seeds,294.17
Import,2016,Q1,Meat,Chicken,618.62
Import,2016,Q1,Cereals,Duck,11.36
Import,2016,Q1,Meat,Soybeans,791.72
Import,2016,Q1,Cereals,Seeds,46.14
Import,2017,Q1,Meat,Chicken,433.73
Import,2017,Q1,Cereals,Duck,307.85
Import,2017,Q1,Meat,Soybeans,23.45
Import,2017,Q1,Cereals,Seeds,122.67
