Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2021,Massachusetts,Cambridge,Temperature,31-40,0.74
2021,Massachusetts,Cambridge,Humidity,0-10,1.31
2021,Massachusetts,Cambridge,Temperature,11-20,2.22
2021,Massachusetts,Cambridge,Humidity,Medium,3.26
2021,Massachusetts,Cambridge,Temperature,Low,4.23
2021,Massachusetts,Cambridge,Humidity,High,6.19
2016,Oregon,Boston,Temperature,31-40,7.7
2016,Oregon,Boston,Humidity,0-10,9.04
2016,Oregon,Boston,Temperature,11-20,10.13
2016,Oregon,Boston,Humidity,Medium,10.95
2016,Oregon,Boston,Temperature,Low,9.28
2016,Oregon,Boston,Humidity,High,13.67
2021,Massachusetts,Lenox,Temperature,31-40,14.35
2021,Massachusetts,Lenox,Humidity,0-10,13.26
2021,Massachusetts,Lenox,Temperature,11-20,16.55
2021,Massachusetts,Lenox,Humidity,Medium,17.44
2021,Massachusetts,Lenox,Temperature,Low,18.81
2021,Massachusetts,Lenox,Humidity,High,16.31
2016,Oregon,Redmond,Temperature,31-40,16.6
2016,Oregon,Redmond,Humidity,0-10,15.73
2016,Oregon,Redmond,Temperature,11-20,16.88
2016,Oregon,Redmond,Humidity,Medium,15.37
2016,Oregon,Redmond,Temperature,Low,24.68
2016,Oregon,Redmond,Humidity,High,24.75
2021,Massachusetts,Portland,Temperature,31-40,26.88
2021,Massachusetts,Portland,Humidity,0-10,24.24
2021,Massachusetts,Portland,Temperature,11-20,25.73
2021,Massachusetts,Portland,Humidity,Medium,25.46
2021,Massachusetts,Portland,Temperature,Low,11.51
2021,Massachusetts,Portland,Humidity,High,12.36
