Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2017,Dairy,Cream,265.87
Import,2017,Cereals,Yoghurt,10.4
Import,2017,Dairy,Butter,398.71
Import,2017,Cereals,Oats,399.75
Import,2017,Dairy,Corn,786.96
Import,2017,Cereals,Seeds,147.93
Import,2015,Dairy,Cream,786.03
Import,2015,Cereals,Yoghurt,405.33
Import,2015,Dairy,Butter,24.99
Import,2015,Cereals,Oats,665.2
Import,2015,Dairy,Corn,563.61
Import,2015,Cereals,Seeds,182.56
Import,2021,Dairy,Cream,826.14
Import,2021,Cereals,Yoghurt,698.79
Import,2021,Dairy,Butter,71.0
Import,2021,Cereals,Oats,465.34
Import,2021,Dairy,Corn,211.9
Import,2021,Cereals,Seeds,851.34
Import,2017,Dairy,Cream,611.36
Import,2017,Cereals,Yoghurt,869.83
Import,2017,Dairy,Butter,122.72
Import,2017,Cereals,Oats,746.42
Import,2017,Dairy,Corn,116.87
Import,2017,Cereals,Seeds,122.57
