State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Maryland,Baltimore,2022,Soil,Inferior Irrigation,5.59
Maryland,Baltimore,2022,Air,Industrial,11.78
Maryland,Baltimore,2022,Water,Noise,17.68
Maryland,Baltimore,2022,Soil,Light,17.47
Maryland,Baltimore,2022,Air,Thermal,22.52
Maryland,Baltimore,2022,Water,Groundwater,25.44
Maryland,Baltimore,2022,Soil,Oxygen-depletion,27.12
Maryland,Baltimore,2022,Air,Chemical,28.34
Maryland,Baltimore,2022,Water,Surface water,-97.4
Maryland,Baltimore,2022,Soil,Inferior Irrigation,-96.53
Maryland,Baltimore,2022,Air,Industrial,36.6
Maryland,Baltimore,2022,Water,Noise,-91.75
Minnesota,Columbia,2020,Soil,Inferior Irrigation,-92.82
Minnesota,Columbia,2020,Air,Industrial,-89.81
Minnesota,Columbia,2020,Water,Noise,-88.41
Minnesota,Columbia,2020,Soil,Light,-89.45
Minnesota,Columbia,2020,Air,Thermal,-87.9
Minnesota,Columbia,2020,Water,Groundwater,-85.62
Minnesota,Columbia,2020,Soil,Oxygen-depletion,-84.82
Minnesota,Columbia,2020,Air,Chemical,-83.96
Minnesota,Columbia,2020,Water,Surface water,-89.25
Minnesota,Columbia,2020,Soil,Inferior Irrigation,47.86
Minnesota,Columbia,2020,Air,Industrial,-80.12
Minnesota,Columbia,2020,Water,Noise,-79.69
Maryland,Hastings,2022,Soil,Inferior Irrigation,49.52
Maryland,Hastings,2022,Air,Industrial,43.74
Maryland,Hastings,2022,Water,Noise,-77.69
Maryland,Hastings,2022,Soil,Light,-75.81
Maryland,Hastings,2022,Air,Thermal,-75.51
Maryland,Hastings,2022,Water,Groundwater,55.44
Maryland,Hastings,2022,Soil,Oxygen-depletion,-72.26
Maryland,Hastings,2022,Air,Chemical,56.15
Maryland,Hastings,2022,Water,Surface water,55.12
Maryland,Hastings,2022,Soil,Inferior Irrigation,-74.35
Maryland,Hastings,2022,Air,Industrial,63.07
Maryland,Hastings,2022,Water,Noise,-63.03
Minnesota,Rochester,2020,Soil,Inferior Irrigation,66.26
Minnesota,Rochester,2020,Air,Industrial,-58.67
Minnesota,Rochester,2020,Water,Noise,-53.01
Minnesota,Rochester,2020,Soil,Light,-48.1
Minnesota,Rochester,2020,Air,Thermal,-47.85
Minnesota,Rochester,2020,Water,Groundwater,90.58
Minnesota,Rochester,2020,Soil,Oxygen-depletion,90.63
Minnesota,Rochester,2020,Air,Chemical,93.44
Minnesota,Rochester,2020,Water,Surface water,95.48
Minnesota,Rochester,2020,Soil,Inferior Irrigation,-32.66
Minnesota,Rochester,2020,Air,Industrial,96.94
Minnesota,Rochester,2020,Water,Noise,-30.23
Maryland,Minneapolis,2022,Soil,Inferior Irrigation,98.82
Maryland,Minneapolis,2022,Air,Industrial,-28.56
Maryland,Minneapolis,2022,Water,Noise,-28.58
Maryland,Minneapolis,2022,Soil,Light,96.58
Maryland,Minneapolis,2022,Air,Thermal,-24.79
Maryland,Minneapolis,2022,Water,Groundwater,-23.19
Maryland,Minneapolis,2022,Soil,Oxygen-depletion,-22.27
Maryland,Minneapolis,2022,Air,Chemical,-16.24
Maryland,Minneapolis,2022,Water,Surface water,-14.55
Maryland,Minneapolis,2022,Soil,Inferior Irrigation,-8.26
Maryland,Minneapolis,2022,Air,Industrial,-5.21
Maryland,Minneapolis,2022,Water,Noise,-3.52
