Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2018,Q4,Beverage,Juice,256.92
Export,2018,Q4,Cereals,Tea,774.04
Export,2018,Q4,Beverage,Coffee,647.61
Export,2018,Q4,Cereals,Soybeans,136.21
Export,2018,Q4,Beverage,Rice,15.4
Export,2018,Q4,Cereals,Corn,276.88
Export,2017,Q4,Beverage,Juice,534.14
Export,2017,Q4,Cereals,Tea,919.67
Export,2017,Q4,Beverage,Coffee,407.97
Export,2017,Q4,Cereals,Soybeans,150.61
Export,2017,Q4,Beverage,Rice,802.99
Export,2017,Q4,Cereals,Corn,36.54
Export,2016,Q4,Beverage,Juice,440.2
Export,2016,Q4,Cereals,Tea,568.48
Export,2016,Q4,Beverage,Coffee,188.85
Export,2016,Q4,Cereals,Soybeans,831.28
Export,2016,Q4,Beverage,Rice,960.94
Export,2016,Q4,Cereals,Corn,967.78
Export,2018,Q4,Beverage,Juice,969.46
Export,2018,Q4,Cereals,Tea,713.11
Export,2018,Q4,Beverage,Coffee,590.49
Export,2018,Q4,Cereals,Soybeans,82.64
Export,2018,Q4,Beverage,Rice,83.85
Export,2018,Q4,Cereals,Corn,599.72
Export,2017,Q4,Beverage,Juice,983.07
Export,2017,Q4,Cereals,Tea,349.77
Export,2017,Q4,Beverage,Coffee,748.3
Export,2017,Q4,Cereals,Soybeans,243.61
Export,2017,Q4,Beverage,Rice,380.6
Export,2017,Q4,Cereals,Corn,892.87
