State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Illinois,Champaign,Air,Noise,-0.29
Illinois,Champaign,Soil,Light,2.27
Illinois,Champaign,Water,Thermal,6.65
Illinois,Champaign,Air,Inorganic Fertilizers,9.0
Illinois,Champaign,Soil,Solid Waste,13.33
Illinois,Champaign,Water,Industrial,18.45
Illinois,Champaign,Air,Surface water,20.09
Illinois,Champaign,Soil,Chemical,22.54
Illinois,Champaign,Water,Noise,24.97
Michigan,Chicago,Air,Noise,25.98
Michigan,Chicago,Soil,Light,31.4
Michigan,Chicago,Water,Thermal,33.22
Michigan,Chicago,Air,Inorganic Fertilizers,34.65
Michigan,Chicago,Soil,Solid Waste,-94.85
Michigan,Chicago,Water,Industrial,-92.86
Michigan,Chicago,Air,Surface water,37.93
Michigan,Chicago,Soil,Chemical,-90.04
Michigan,Chicago,Water,Noise,-88.59
Illinois,Springfield,Air,Noise,-85.64
Illinois,Springfield,Soil,Light,43.09
Illinois,Springfield,Water,Thermal,44.58
Illinois,Springfield,Air,Inorganic Fertilizers,46.85
Illinois,Springfield,Soil,Solid Waste,-82.22
Illinois,Springfield,Water,Industrial,49.55
Illinois,Springfield,Air,Surface water,49.84
Illinois,Springfield,Soil,Chemical,53.1
Illinois,Springfield,Water,Noise,-72.04
Michigan,Port Huron,Air,Noise,56.36
Michigan,Port Huron,Soil,Light,59.81
Michigan,Port Huron,Water,Thermal,60.11
Michigan,Port Huron,Air,Inorganic Fertilizers,-62.17
Michigan,Port Huron,Soil,Solid Waste,67.89
Michigan,Port Huron,Water,Industrial,71.72
Michigan,Port Huron,Air,Surface water,-53.05
Michigan,Port Huron,Soil,Chemical,-52.89
Michigan,Port Huron,Water,Noise,-50.48
Illinois,Detroit,Air,Noise,-50.17
Illinois,Detroit,Soil,Light,80.37
Illinois,Detroit,Water,Thermal,84.56
Illinois,Detroit,Air,Inorganic Fertilizers,-43.79
Illinois,Detroit,Soil,Solid Waste,-43.55
Illinois,Detroit,Water,Industrial,84.73
Illinois,Detroit,Air,Surface water,90.04
Illinois,Detroit,Soil,Chemical,-35.52
Illinois,Detroit,Water,Noise,-24.05
Michigan,Flint,Air,Noise,-21.44
Michigan,Flint,Soil,Light,-20.44
Michigan,Flint,Water,Thermal,-21.08
Michigan,Flint,Air,Inorganic Fertilizers,-16.53
Michigan,Flint,Soil,Solid Waste,-13.67
Michigan,Flint,Water,Industrial,-10.46
Michigan,Flint,Air,Surface water,-8.51
Michigan,Flint,Soil,Chemical,-5.57
Michigan,Flint,Water,Noise,-2.48
