Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Florida,Fort Lauderdale,Humidity,Medium,0.25
2016,Florida,Fort Lauderdale,Wind,Low,2.08
2016,Florida,Fort Lauderdale,Humidity,Storm,3.77
2016,Florida,Fort Lauderdale,Wind,Calm,4.52
2016,Florida,Fort Lauderdale,Humidity,Breeze,5.92
2016,Florida,Fort Lauderdale,Wind,Medium,4.31
2019,Illinois,Tampa,Humidity,Medium,7.41
2019,Illinois,Tampa,Wind,Low,7.74
2019,Illinois,Tampa,Humidity,Storm,10.75
2019,Illinois,Tampa,Wind,Calm,10.96
2019,Illinois,Tampa,Humidity,Breeze,12.47
2019,Illinois,Tampa,Wind,Medium,12.04
2016,Florida,Champaign,Humidity,Medium,12.9
2016,Florida,Champaign,Wind,Low,15.66
2016,Florida,Champaign,Humidity,Storm,16.65
2016,Florida,Champaign,Wind,Calm,17.11
2016,Florida,Champaign,Humidity,Breeze,16.23
2016,Florida,Champaign,Wind,Medium,15.16
2019,Illinois,Chicago,Humidity,Medium,16.03
2019,Illinois,Chicago,Wind,Low,21.32
2019,Illinois,Chicago,Humidity,Storm,21.94
2019,Illinois,Chicago,Wind,Calm,23.94
2019,Illinois,Chicago,Humidity,Breeze,24.33
2019,Illinois,Chicago,Wind,Medium,25.67
2016,Florida,Springfield,Humidity,Medium,22.98
2016,Florida,Springfield,Wind,Low,22.64
2016,Florida,Springfield,Humidity,Storm,12.57
2016,Florida,Springfield,Wind,Calm,16.88
2016,Florida,Springfield,Humidity,Breeze,16.08
2016,Florida,Springfield,Wind,Medium,18.0
