Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2022,Michigan,Detroit,Humidity,Medium,0.3
2022,Michigan,Detroit,Temperature,High,2.53
2022,Michigan,Detroit,Humidity,11-20,2.14
2022,Michigan,Detroit,Temperature,31-40,4.77
2022,Michigan,Detroit,Humidity,0-10,5.02
2022,Michigan,Detroit,Temperature,Medium,6.53
2018,Illinois,Flint,Humidity,Medium,7.21
2018,Illinois,Flint,Temperature,High,7.85
2018,Illinois,Flint,Humidity,11-20,9.72
2018,Illinois,Flint,Temperature,31-40,7.26
2018,Illinois,Flint,Humidity,0-10,11.87
2018,Illinois,Flint,Temperature,Medium,12.1
2019,Nevada,Chicago,Humidity,Medium,13.25
2019,Nevada,Chicago,Temperature,High,12.7
2019,Nevada,Chicago,Humidity,11-20,15.7
2019,Nevada,Chicago,Temperature,31-40,15.14
2019,Nevada,Chicago,Humidity,0-10,15.85
2019,Nevada,Chicago,Temperature,Medium,18.54
2022,Michigan,Champaign,Humidity,Medium,17.46
2022,Michigan,Champaign,Temperature,High,20.94
2022,Michigan,Champaign,Humidity,11-20,21.57
2022,Michigan,Champaign,Temperature,31-40,21.41
2022,Michigan,Champaign,Humidity,0-10,23.96
2022,Michigan,Champaign,Temperature,Medium,24.69
2018,Illinois,Springfield,Humidity,Medium,25.8
2018,Illinois,Springfield,Temperature,High,26.38
2018,Illinois,Springfield,Humidity,11-20,27.57
2018,Illinois,Springfield,Temperature,31-40,25.06
2018,Illinois,Springfield,Humidity,0-10,26.96
2018,Illinois,Springfield,Temperature,Medium,23.24
2019,Nevada,Boulder City,Humidity,Medium,24.81
2019,Nevada,Boulder City,Temperature,High,23.41
2019,Nevada,Boulder City,Humidity,11-20,24.3
2019,Nevada,Boulder City,Temperature,31-40,9.79
2019,Nevada,Boulder City,Humidity,0-10,9.17
2019,Nevada,Boulder City,Temperature,Medium,11.98
2022,Michigan,Reno,Humidity,Medium,12.29
2022,Michigan,Reno,Temperature,High,14.91
2022,Michigan,Reno,Humidity,11-20,14.69
2022,Michigan,Reno,Temperature,31-40,16.13
2022,Michigan,Reno,Humidity,0-10,17.0
2022,Michigan,Reno,Temperature,Medium,22.58
