Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2022,Q2,Meat,Duck,896.63
Export,2022,Q2,Dairy,Beef,772.39
Export,2022,Q2,Beverage,Pork,901.18
Export,2022,Q2,Meat,Yoghurt,270.45
Export,2022,Q2,Dairy,Butter,17.27
Export,2022,Q2,Beverage,Tea,274.67
Export,2022,Q2,Meat,Soda,404.36
Export,2022,Q2,Dairy,Coffee,150.98
Export,2022,Q2,Beverage,Duck,408.76
Export,2016,Q2,Meat,Duck,922.99
Export,2016,Q2,Dairy,Beef,38.27
Export,2016,Q2,Beverage,Pork,167.46
Export,2016,Q2,Meat,Yoghurt,167.05
Export,2016,Q2,Dairy,Butter,682.89
Export,2016,Q2,Beverage,Tea,172.06
Export,2016,Q2,Meat,Soda,305.86
Export,2016,Q2,Dairy,Coffee,50.24
Export,2016,Q2,Beverage,Duck,565.7
Export,2022,Q2,Meat,Duck,54.17
Export,2022,Q2,Dairy,Beef,317.61
Export,2022,Q2,Beverage,Pork,319.27
Export,2022,Q2,Meat,Yoghurt,962.47
Export,2022,Q2,Dairy,Butter,68.66
Export,2022,Q2,Beverage,Tea,453.39
Export,2022,Q2,Meat,Soda,205.28
Export,2022,Q2,Dairy,Coffee,593.55
Export,2022,Q2,Beverage,Duck,337.1
Export,2016,Q2,Meat,Duck,468.31
Export,2016,Q2,Dairy,Beef,987.12
Export,2016,Q2,Beverage,Pork,869.48
Export,2016,Q2,Meat,Yoghurt,619.17
Export,2016,Q2,Dairy,Butter,239.0
Export,2016,Q2,Beverage,Tea,112.22
Export,2016,Q2,Meat,Soda,882.05
Export,2016,Q2,Dairy,Coffee,375.66
Export,2016,Q2,Beverage,Duck,378.38
