Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Production,Factory,Q3,September,Florida,Tampa,0.79
Production,Factory,Q4,July,Maryland,Columbia,2.5
Production,Factory,Q3,November,Florida,Aberdeen,3.8
Production,Factory,Q4,December,Maryland,Tampa,2.27
Residential,Workshop,Q3,September,Florida,Tampa,7.95
Residential,Workshop,Q4,July,Maryland,Columbia,21.42
Residential,Workshop,Q3,November,Florida,Aberdeen,23.54
Residential,Workshop,Q4,December,Maryland,Tampa,33.26
Culture,House,Q3,September,Florida,Tampa,33.75
Culture,House,Q4,July,Maryland,Columbia,37.73
Culture,House,Q3,November,Florida,Aberdeen,37.18
Culture,House,Q4,December,Maryland,Tampa,38.94
Production,Apartment,Q3,September,Florida,Tampa,42.07
Production,Apartment,Q4,July,Maryland,Columbia,43.51
Production,Apartment,Q3,November,Florida,Aberdeen,49.04
Production,Apartment,Q4,December,Maryland,Tampa,54.3
Residential,Theatre,Q3,September,Florida,Tampa,55.72
Residential,Theatre,Q4,July,Maryland,Columbia,57.06
Residential,Theatre,Q3,November,Florida,Aberdeen,66.2
Residential,Theatre,Q4,December,Maryland,Tampa,73.24
Culture,Museum,Q3,September,Florida,Tampa,73.92
Culture,Museum,Q4,July,Maryland,Columbia,73.94
Culture,Museum,Q3,November,Florida,Aberdeen,80.39
Culture,Museum,Q4,December,Maryland,Tampa,81.4
Production,Concert,Q3,September,Florida,Tampa,83.76
Production,Concert,Q4,July,Maryland,Columbia,91.81
Production,Concert,Q3,November,Florida,Aberdeen,94.92
Production,Concert,Q4,December,Maryland,Tampa,97.95
