State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Georgia,Washington,Soil,Inferior Irrigation,2.08
Georgia,Washington,Water,Urban Activities,5.99
Georgia,Washington,Air,Industrial,9.09
Georgia,Washington,Soil,Inorganic Fertilizers,12.93
Georgia,Washington,Water,Solid Waste,12.91
Georgia,Washington,Air,Groundwater,16.79
Georgia,Washington,Soil,Chemical,20.44
Georgia,Washington,Water,Oxygen-depletion,22.53
Georgia,Washington,Air,Surface water,29.92
Georgia,Washington,Soil,Light,36.4
Georgia,Washington,Water,Thermal,36.37
Georgia,Washington,Air,Inferior Irrigation,38.37
Georgia,Washington,Soil,Urban Activities,38.32
Georgia,Washington,Water,Industrial,39.19
Georgia,Washington,Air,Inorganic Fertilizers,40.31
Oregon,Columbus,Soil,Inferior Irrigation,42.81
Oregon,Columbus,Water,Urban Activities,43.05
Oregon,Columbus,Air,Industrial,47.39
Oregon,Columbus,Soil,Inorganic Fertilizers,47.27
Oregon,Columbus,Water,Solid Waste,51.14
Oregon,Columbus,Air,Groundwater,52.8
Oregon,Columbus,Soil,Chemical,53.1
Oregon,Columbus,Water,Oxygen-depletion,54.75
Oregon,Columbus,Air,Surface water,55.53
Oregon,Columbus,Soil,Light,55.4
Oregon,Columbus,Water,Thermal,57.34
Oregon,Columbus,Air,Inferior Irrigation,57.87
Oregon,Columbus,Soil,Urban Activities,56.94
Oregon,Columbus,Water,Industrial,56.7
Oregon,Columbus,Air,Inorganic Fertilizers,62.28
Georgia,Albany,Soil,Inferior Irrigation,69.25
Georgia,Albany,Water,Urban Activities,71.43
Georgia,Albany,Air,Industrial,77.42
Georgia,Albany,Soil,Inorganic Fertilizers,82.06
Georgia,Albany,Water,Solid Waste,85.22
Georgia,Albany,Air,Groundwater,86.37
Georgia,Albany,Soil,Chemical,89.25
Georgia,Albany,Water,Oxygen-depletion,90.31
Georgia,Albany,Air,Surface water,91.55
Georgia,Albany,Soil,Light,93.61
Georgia,Albany,Water,Thermal,94.72
Georgia,Albany,Air,Inferior Irrigation,94.59
Georgia,Albany,Soil,Urban Activities,99.2
Georgia,Albany,Water,Industrial,-95.36
Georgia,Albany,Air,Inorganic Fertilizers,-89.9
Oregon,Portland,Soil,Inferior Irrigation,-88.23
Oregon,Portland,Water,Urban Activities,-89.77
Oregon,Portland,Air,Industrial,-86.15
Oregon,Portland,Soil,Inorganic Fertilizers,-85.82
Oregon,Portland,Water,Solid Waste,-84.02
Oregon,Portland,Air,Groundwater,-85.77
Oregon,Portland,Soil,Chemical,-85.52
Oregon,Portland,Water,Oxygen-depletion,-81.37
Oregon,Portland,Air,Surface water,-80.84
Oregon,Portland,Soil,Light,-78.25
Oregon,Portland,Water,Thermal,-74.86
Oregon,Portland,Air,Inferior Irrigation,-70.87
Oregon,Portland,Soil,Urban Activities,-67.06
Oregon,Portland,Water,Industrial,-67.68
Oregon,Portland,Air,Inorganic Fertilizers,-66.7
Georgia,Salem,Soil,Inferior Irrigation,-63.07
Georgia,Salem,Water,Urban Activities,-61.3
Georgia,Salem,Air,Industrial,-61.7
Georgia,Salem,Soil,Inorganic Fertilizers,-56.51
Georgia,Salem,Water,Solid Waste,-54.98
Georgia,Salem,Air,Groundwater,-53.83
Georgia,Salem,Soil,Chemical,-51.37
Georgia,Salem,Water,Oxygen-depletion,-49.59
Georgia,Salem,Air,Surface water,-48.87
Georgia,Salem,Soil,Light,-47.11
Georgia,Salem,Water,Thermal,-47.52
Georgia,Salem,Air,Inferior Irrigation,-46.47
Georgia,Salem,Soil,Urban Activities,-44.18
Georgia,Salem,Water,Industrial,-44.17
Georgia,Salem,Air,Inorganic Fertilizers,-41.93
Oregon,Redmond,Soil,Inferior Irrigation,-38.09
Oregon,Redmond,Water,Urban Activities,-37.19
Oregon,Redmond,Air,Industrial,-32.49
Oregon,Redmond,Soil,Inorganic Fertilizers,-28.64
Oregon,Redmond,Water,Solid Waste,-24.98
Oregon,Redmond,Air,Groundwater,-23.62
Oregon,Redmond,Soil,Chemical,-22.23
Oregon,Redmond,Water,Oxygen-depletion,-23.8
Oregon,Redmond,Air,Surface water,-18.62
Oregon,Redmond,Soil,Light,-16.2
Oregon,Redmond,Water,Thermal,-15.13
Oregon,Redmond,Air,Inferior Irrigation,-14.6
Oregon,Redmond,Soil,Urban Activities,-13.58
Oregon,Redmond,Water,Industrial,-13.13
Oregon,Redmond,Air,Inorganic Fertilizers,-5.16
