Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Culture,Museum,Q4,October,Maryland,Aberdeen,2.43
Culture,Museum,Q1,November,Maryland,Columbia,4.28
Culture,Museum,Q4,March,Maryland,Aberdeen,9.36
Culture,Museum,Q1,February,Maryland,Columbia,11.71
Culture,Museum,Q4,January,Maryland,Aberdeen,14.23
Culture,Museum,Q1,October,Maryland,Columbia,17.16
Residential,Concert,Q4,October,Maryland,Aberdeen,17.86
Residential,Concert,Q1,November,Maryland,Columbia,25.18
Residential,Concert,Q4,March,Maryland,Aberdeen,26.78
Residential,Concert,Q1,February,Maryland,Columbia,30.93
Residential,Concert,Q4,January,Maryland,Aberdeen,31.66
Residential,Concert,Q1,October,Maryland,Columbia,32.51
Culture,Apartment,Q4,October,Maryland,Aberdeen,34.78
Culture,Apartment,Q1,November,Maryland,Columbia,55.83
Culture,Apartment,Q4,March,Maryland,Aberdeen,60.96
Culture,Apartment,Q1,February,Maryland,Columbia,61.96
Culture,Apartment,Q4,January,Maryland,Aberdeen,64.79
Culture,Apartment,Q1,October,Maryland,Columbia,66.41
Residential,Hotel,Q4,October,Maryland,Aberdeen,70.58
Residential,Hotel,Q1,November,Maryland,Columbia,72.53
Residential,Hotel,Q4,March,Maryland,Aberdeen,77.06
Residential,Hotel,Q1,February,Maryland,Columbia,79.8
Residential,Hotel,Q4,January,Maryland,Aberdeen,82.32
Residential,Hotel,Q1,October,Maryland,Columbia,85.37
Culture,House,Q4,October,Maryland,Aberdeen,86.57
Culture,House,Q1,November,Maryland,Columbia,87.61
Culture,House,Q4,March,Maryland,Aberdeen,87.14
Culture,House,Q1,February,Maryland,Columbia,89.31
Culture,House,Q4,January,Maryland,Aberdeen,90.01
Culture,House,Q1,October,Maryland,Columbia,95.23
