State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Nevada,Reno,2018,Soil,Inorganic Fertilizers,1.05
Nevada,Reno,2018,Water,Solid Waste,7.49
Nevada,Reno,2018,Soil,Urban Activities,11.4
Nevada,Reno,2018,Water,Inferior Irrigation,12.16
Nevada,Reno,2018,Soil,Surface water,23.75
Nevada,Reno,2018,Water,Oxygen-depletion,29.91
Nevada,Reno,2018,Soil,Inorganic Fertilizers,-97.37
Nevada,Reno,2018,Water,Solid Waste,31.35
Minnesota,Boulder City,2020,Soil,Inorganic Fertilizers,-95.1
Minnesota,Boulder City,2020,Water,Solid Waste,34.14
Minnesota,Boulder City,2020,Soil,Urban Activities,34.81
Minnesota,Boulder City,2020,Water,Inferior Irrigation,-92.73
Minnesota,Boulder City,2020,Soil,Surface water,-93.19
Minnesota,Boulder City,2020,Water,Oxygen-depletion,-97.06
Minnesota,Boulder City,2020,Soil,Inorganic Fertilizers,-94.98
Minnesota,Boulder City,2020,Water,Solid Waste,-95.92
Michigan,Las Vegas,2021,Soil,Inorganic Fertilizers,41.99
Michigan,Las Vegas,2021,Water,Solid Waste,-92.65
Michigan,Las Vegas,2021,Soil,Urban Activities,43.72
Michigan,Las Vegas,2021,Water,Inferior Irrigation,-86.06
Michigan,Las Vegas,2021,Soil,Surface water,45.9
Michigan,Las Vegas,2021,Water,Oxygen-depletion,-82.0
Michigan,Las Vegas,2021,Soil,Inorganic Fertilizers,-81.68
Michigan,Las Vegas,2021,Water,Solid Waste,47.77
Nevada,Rochester,2015,Soil,Inorganic Fertilizers,-79.85
Nevada,Rochester,2015,Water,Solid Waste,49.95
Nevada,Rochester,2015,Soil,Urban Activities,-77.89
Nevada,Rochester,2015,Water,Inferior Irrigation,-76.1
Nevada,Rochester,2015,Soil,Surface water,-75.67
Nevada,Rochester,2015,Water,Oxygen-depletion,-75.56
Nevada,Rochester,2015,Soil,Inorganic Fertilizers,55.19
Nevada,Rochester,2015,Water,Solid Waste,54.32
Minnesota,Minneapolis,2018,Soil,Inorganic Fertilizers,58.97
Minnesota,Minneapolis,2018,Water,Solid Waste,-70.27
Minnesota,Minneapolis,2018,Soil,Urban Activities,-68.21
Minnesota,Minneapolis,2018,Water,Inferior Irrigation,60.35
Minnesota,Minneapolis,2018,Soil,Surface water,62.47
Minnesota,Minneapolis,2018,Water,Oxygen-depletion,-67.33
Minnesota,Minneapolis,2018,Soil,Inorganic Fertilizers,64.72
Minnesota,Minneapolis,2018,Water,Solid Waste,-63.24
Michigan,Hastings,2020,Soil,Inorganic Fertilizers,-66.49
Michigan,Hastings,2020,Water,Solid Waste,67.42
Michigan,Hastings,2020,Soil,Urban Activities,68.79
Michigan,Hastings,2020,Water,Inferior Irrigation,-57.48
Michigan,Hastings,2020,Soil,Surface water,72.99
Michigan,Hastings,2020,Water,Oxygen-depletion,71.4
Michigan,Hastings,2020,Soil,Inorganic Fertilizers,78.3
Michigan,Hastings,2020,Water,Solid Waste,-48.47
Nevada,Flint,2021,Soil,Inorganic Fertilizers,-43.72
Nevada,Flint,2021,Water,Solid Waste,-41.71
Nevada,Flint,2021,Soil,Urban Activities,87.39
Nevada,Flint,2021,Water,Inferior Irrigation,88.41
Nevada,Flint,2021,Soil,Surface water,-8.49
Nevada,Flint,2021,Water,Oxygen-depletion,-41.0
Nevada,Flint,2021,Soil,Inorganic Fertilizers,-35.12
Nevada,Flint,2021,Water,Solid Waste,93.33
Minnesota,Detroit,2015,Soil,Inorganic Fertilizers,-35.28
Minnesota,Detroit,2015,Water,Solid Waste,-35.97
Minnesota,Detroit,2015,Soil,Urban Activities,95.69
Minnesota,Detroit,2015,Water,Inferior Irrigation,93.15
Minnesota,Detroit,2015,Soil,Surface water,-27.97
Minnesota,Detroit,2015,Water,Oxygen-depletion,-23.37
Minnesota,Detroit,2015,Soil,Inorganic Fertilizers,-22.82
Minnesota,Detroit,2015,Water,Solid Waste,-23.7
Michigan,Port Huron,2018,Soil,Inorganic Fertilizers,-23.85
Michigan,Port Huron,2018,Water,Solid Waste,-21.71
Michigan,Port Huron,2018,Soil,Urban Activities,-20.49
Michigan,Port Huron,2018,Water,Inferior Irrigation,-8.63
Michigan,Port Huron,2018,Soil,Surface water,-7.54
Michigan,Port Huron,2018,Water,Oxygen-depletion,-6.54
Michigan,Port Huron,2018,Soil,Inorganic Fertilizers,-5.29
Michigan,Port Huron,2018,Water,Solid Waste,-3.94
