Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,Nevada,Las Vegas,Wind,Storm,1.21
2016,Nevada,Las Vegas,Temperature,Breeze,2.77
2016,Nevada,Las Vegas,Wind,Calm,2.84
2016,Nevada,Las Vegas,Temperature,11-20,2.41
2016,Nevada,Las Vegas,Wind,0-10,5.11
2016,Nevada,Las Vegas,Temperature,21-30,6.05
2021,Florida,Reno,Wind,Storm,4.63
2021,Florida,Reno,Temperature,Breeze,5.14
2021,Florida,Reno,Wind,Calm,8.56
2021,Florida,Reno,Temperature,11-20,10.72
2021,Florida,Reno,Wind,0-10,12.48
2021,Florida,Reno,Temperature,21-30,14.56
2019,Nevada,Boulder City,Wind,Storm,15.46
2019,Nevada,Boulder City,Temperature,Breeze,16.46
2019,Nevada,Boulder City,Wind,Calm,17.22
2019,Nevada,Boulder City,Temperature,11-20,18.57
2019,Nevada,Boulder City,Wind,0-10,19.44
2019,Nevada,Boulder City,Temperature,21-30,16.94
2016,Florida,Tampa,Wind,Storm,21.13
2016,Florida,Tampa,Temperature,Breeze,22.68
2016,Florida,Tampa,Wind,Calm,21.75
2016,Florida,Tampa,Temperature,11-20,24.94
2016,Florida,Tampa,Wind,0-10,25.3
2016,Florida,Tampa,Temperature,21-30,25.54
2021,Nevada,Fort Lauderdale,Wind,Storm,23.99
2021,Nevada,Fort Lauderdale,Temperature,Breeze,23.4
2021,Nevada,Fort Lauderdale,Wind,Calm,27.05
2021,Nevada,Fort Lauderdale,Temperature,11-20,24.3
2021,Nevada,Fort Lauderdale,Wind,0-10,16.52
2021,Nevada,Fort Lauderdale,Temperature,21-30,17.8
