Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2016,Meat,Lamb,896.14
Import,2016,Dairy,Pork,649.48
Import,2016,Beverage,Yoghurt,265.11
Import,2016,Meat,Cream,141.52
Import,2016,Dairy,Juice,404.17
Import,2016,Beverage,Soda,917.92
Import,2016,Meat,Coffee,282.66
Import,2016,Dairy,Lamb,282.19
Import,2016,Beverage,Pork,676.21
Import,2019,Meat,Lamb,807.87
Import,2019,Dairy,Pork,299.77
Import,2019,Beverage,Yoghurt,556.51
Import,2019,Meat,Cream,816.74
Import,2019,Dairy,Juice,690.83
Import,2019,Beverage,Soda,818.76
Import,2019,Meat,Coffee,54.84
Import,2019,Dairy,Lamb,699.58
Import,2019,Beverage,Pork,68.36
Import,2018,Meat,Lamb,196.55
Import,2018,Dairy,Pork,842.25
Import,2018,Beverage,Yoghurt,208.91
Import,2018,Meat,Cream,209.95
Import,2018,Dairy,Juice,82.09
Import,2018,Beverage,Soda,339.6
Import,2018,Meat,Coffee,471.44
Import,2018,Dairy,Lamb,730.44
Import,2018,Beverage,Pork,222.61
Import,2016,Meat,Lamb,352.15
Import,2016,Dairy,Pork,483.94
Import,2016,Beverage,Yoghurt,744.95
Import,2016,Meat,Cream,873.38
Import,2016,Dairy,Juice,877.25
Import,2016,Beverage,Soda,882.27
Import,2016,Meat,Coffee,501.51
Import,2016,Dairy,Lamb,379.75
Import,2016,Beverage,Pork,126.84
