State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Florida,Tampa,2015,Soil,Inorganic Fertilizers,7.3
Florida,Tampa,2015,Water,Industrial,10.29
Florida,Tampa,2015,Soil,Chemical,15.86
Florida,Tampa,2015,Water,Groundwater,-98.42
California,Fort Lauderdale,2018,Soil,Inorganic Fertilizers,32.75
California,Fort Lauderdale,2018,Water,Industrial,33.29
California,Fort Lauderdale,2018,Soil,Chemical,-89.21
California,Fort Lauderdale,2018,Water,Groundwater,43.19
Illinois,San Francisco,2020,Soil,Inorganic Fertilizers,-85.11
Illinois,San Francisco,2020,Water,Industrial,-83.9
Illinois,San Francisco,2020,Soil,Chemical,44.03
Illinois,San Francisco,2020,Water,Groundwater,-74.33
Florida,Los-Angeles,2017,Soil,Inorganic Fertilizers,-71.15
Florida,Los-Angeles,2017,Water,Industrial,60.58
Florida,Los-Angeles,2017,Soil,Chemical,60.71
Florida,Los-Angeles,2017,Water,Groundwater,-65.62
California,Berkeley,2015,Soil,Inorganic Fertilizers,-60.08
California,Berkeley,2015,Water,Industrial,69.14
California,Berkeley,2015,Soil,Chemical,-57.49
California,Berkeley,2015,Water,Groundwater,-57.82
Illinois,Springfield,2018,Soil,Inorganic Fertilizers,-52.26
Illinois,Springfield,2018,Water,Industrial,81.67
Illinois,Springfield,2018,Soil,Chemical,85.77
Illinois,Springfield,2018,Water,Groundwater,93.63
Florida,Chicago,2020,Soil,Inorganic Fertilizers,-35.47
Florida,Chicago,2020,Water,Industrial,-34.8
Florida,Chicago,2020,Soil,Chemical,96.49
Florida,Chicago,2020,Water,Groundwater,-29.12
California,Champaign,2017,Soil,Inorganic Fertilizers,-26.87
California,Champaign,2017,Water,Industrial,-17.88
California,Champaign,2017,Soil,Chemical,-15.25
California,Champaign,2017,Water,Groundwater,-6.41
