Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2020,Cereals,Oats,513.86
Export,2020,Dairy,Wheat,515.91
Export,2020,Meat,Seeds,396.08
Export,2020,Cereals,Butter,400.83
Export,2020,Dairy,Yoghurt,788.24
Export,2020,Meat,Chicken,283.74
Export,2020,Cereals,Lamb,289.61
Export,2020,Dairy,Oats,37.62
Export,2020,Meat,Wheat,37.8
Export,2017,Cereals,Oats,553.51
Export,2017,Dairy,Wheat,810.39
Export,2017,Meat,Seeds,683.66
Export,2017,Cereals,Butter,941.63
Export,2017,Dairy,Yoghurt,430.13
Export,2017,Meat,Chicken,559.57
Export,2017,Cereals,Lamb,432.36
Export,2017,Dairy,Oats,50.7
Export,2017,Meat,Wheat,308.12
Export,2015,Cereals,Oats,565.0
Export,2015,Dairy,Wheat,568.7
Export,2015,Meat,Seeds,314.65
Export,2015,Cereals,Butter,827.57
Export,2015,Dairy,Yoghurt,319.96
Export,2015,Meat,Chicken,327.72
Export,2015,Cereals,Lamb,207.78
Export,2015,Dairy,Oats,208.49
Export,2015,Meat,Wheat,592.5
Export,2020,Cereals,Oats,340.59
Export,2020,Dairy,Wheat,213.53
Export,2020,Meat,Seeds,598.82
Export,2020,Cereals,Butter,472.04
Export,2020,Dairy,Yoghurt,94.91
Export,2020,Meat,Chicken,105.29
Export,2020,Cereals,Lamb,630.73
Export,2020,Dairy,Oats,894.11
Export,2020,Meat,Wheat,895.59
