State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Michigan,Detroit,Soil,Inorganic Fertilizers,-0.68
Michigan,Detroit,Water,Solid Waste,6.7
Michigan,Detroit,Air,Urban Activities,9.8
Michigan,Detroit,Soil,Industrial,13.45
Michigan,Detroit,Water,Surface water,16.91
Michigan,Detroit,Air,Groundwater,16.57
Michigan,Detroit,Soil,Oxygen-depletion,20.26
Michigan,Detroit,Water,Chemical,22.67
Michigan,Detroit,Air,Thermal,23.45
Michigan,Detroit,Soil,Light,-99.19
Michigan,Detroit,Water,Noise,29.74
Michigan,Detroit,Air,Inorganic Fertilizers,31.58
Minnesota,Flint,Soil,Inorganic Fertilizers,-99.0
Minnesota,Flint,Water,Solid Waste,-92.62
Minnesota,Flint,Air,Urban Activities,-91.15
Minnesota,Flint,Soil,Industrial,-87.0
Minnesota,Flint,Water,Surface water,42.51
Minnesota,Flint,Air,Groundwater,-84.01
Minnesota,Flint,Soil,Oxygen-depletion,-80.68
Minnesota,Flint,Water,Chemical,-77.42
Minnesota,Flint,Air,Thermal,-76.1
Minnesota,Flint,Soil,Light,53.57
Minnesota,Flint,Water,Noise,-73.21
Minnesota,Flint,Air,Inorganic Fertilizers,-73.4
Michigan,Minneapolis,Soil,Inorganic Fertilizers,55.1
Michigan,Minneapolis,Water,Solid Waste,-70.06
Michigan,Minneapolis,Air,Urban Activities,55.5
Michigan,Minneapolis,Soil,Industrial,-68.72
Michigan,Minneapolis,Water,Surface water,61.49
Michigan,Minneapolis,Air,Groundwater,-66.73
Michigan,Minneapolis,Soil,Oxygen-depletion,63.6
Michigan,Minneapolis,Water,Chemical,-64.31
Michigan,Minneapolis,Air,Thermal,-67.01
Michigan,Minneapolis,Soil,Light,64.21
Michigan,Minneapolis,Water,Noise,68.81
Michigan,Minneapolis,Air,Inorganic Fertilizers,71.03
Minnesota,Hastings,Soil,Inorganic Fertilizers,-55.14
Minnesota,Hastings,Water,Solid Waste,-50.9
Minnesota,Hastings,Air,Urban Activities,79.64
Minnesota,Hastings,Soil,Industrial,-45.06
Minnesota,Hastings,Water,Surface water,88.2
Minnesota,Hastings,Air,Groundwater,-39.43
Minnesota,Hastings,Soil,Oxygen-depletion,89.54
Minnesota,Hastings,Water,Chemical,-37.13
Minnesota,Hastings,Air,Thermal,-36.12
Minnesota,Hastings,Soil,Light,93.88
Minnesota,Hastings,Water,Noise,-33.67
Minnesota,Hastings,Air,Inorganic Fertilizers,96.48
Michigan,Rochester,Soil,Inorganic Fertilizers,-30.49
Michigan,Rochester,Water,Solid Waste,-26.77
Michigan,Rochester,Air,Urban Activities,-25.17
Michigan,Rochester,Soil,Industrial,-21.88
Michigan,Rochester,Water,Surface water,-17.43
Michigan,Rochester,Air,Groundwater,-17.18
Michigan,Rochester,Soil,Oxygen-depletion,-13.35
Michigan,Rochester,Water,Chemical,-12.79
Michigan,Rochester,Air,Thermal,-13.06
Michigan,Rochester,Soil,Light,-10.39
Michigan,Rochester,Water,Noise,-8.85
Michigan,Rochester,Air,Inorganic Fertilizers,-3.97
