State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
California,Malibu,Air,Noise,0.91
California,Malibu,Water,Light,5.9
California,Malibu,Air,Thermal,8.76
California,Malibu,Water,Chemical,9.98
California,Malibu,Air,Surface water,13.87
California,Malibu,Water,Groundwater,20.23
California,Malibu,Air,Oxygen-depletion,21.17
California,Malibu,Water,Noise,24.21
Michigan,Berkeley,Air,Noise,28.25
Michigan,Berkeley,Water,Light,29.07
Michigan,Berkeley,Air,Thermal,-98.81
Michigan,Berkeley,Water,Chemical,-97.51
Michigan,Berkeley,Air,Surface water,-96.13
Michigan,Berkeley,Water,Groundwater,-96.58
Michigan,Berkeley,Air,Oxygen-depletion,34.94
Michigan,Berkeley,Water,Noise,40.44
Georgia,Port Huron,Air,Noise,41.49
Georgia,Port Huron,Water,Light,42.81
Georgia,Port Huron,Air,Thermal,47.76
Georgia,Port Huron,Water,Chemical,-81.4
Georgia,Port Huron,Air,Surface water,-76.27
Georgia,Port Huron,Water,Groundwater,54.95
Georgia,Port Huron,Air,Oxygen-depletion,55.08
Georgia,Port Huron,Water,Noise,56.03
California,Detroit,Air,Noise,56.59
California,Detroit,Water,Light,-70.91
California,Detroit,Air,Thermal,59.79
California,Detroit,Water,Chemical,60.17
California,Detroit,Air,Surface water,-69.21
California,Detroit,Water,Groundwater,-65.35
California,Detroit,Air,Oxygen-depletion,65.87
California,Detroit,Water,Noise,67.1
Michigan,Washington,Air,Noise,68.26
Michigan,Washington,Water,Light,80.31
Michigan,Washington,Air,Thermal,82.65
Michigan,Washington,Water,Chemical,-42.91
Michigan,Washington,Air,Surface water,-41.11
Michigan,Washington,Water,Groundwater,91.64
Michigan,Washington,Air,Oxygen-depletion,-36.58
Michigan,Washington,Water,Noise,-35.75
Georgia,Columbus,Air,Noise,-33.74
Georgia,Columbus,Water,Light,97.03
Georgia,Columbus,Air,Thermal,97.63
Georgia,Columbus,Water,Chemical,-29.44
Georgia,Columbus,Air,Surface water,99.5
Georgia,Columbus,Water,Groundwater,-20.98
Georgia,Columbus,Air,Oxygen-depletion,-13.52
Georgia,Columbus,Water,Noise,-3.58
