Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2017,Massachusetts,Boston,Temperature,11-20,0.55
2017,Massachusetts,Boston,Humidity,21-30,1.87
2017,Massachusetts,Boston,Temperature,Medium,2.86
2017,Massachusetts,Boston,Humidity,High,1.07
2017,Massachusetts,Boston,Temperature,Low,4.68
2017,Massachusetts,Boston,Humidity,11-20,6.03
2016,Florida,Cambridge,Temperature,11-20,6.86
2016,Florida,Cambridge,Humidity,21-30,7.04
2016,Florida,Cambridge,Temperature,Medium,9.44
2016,Florida,Cambridge,Humidity,High,11.41
2016,Florida,Cambridge,Temperature,Low,11.68
2016,Florida,Cambridge,Humidity,11-20,12.31
2017,Massachusetts,Tampa,Temperature,11-20,11.03
2017,Massachusetts,Tampa,Humidity,21-30,11.85
2017,Massachusetts,Tampa,Temperature,Medium,15.67
2017,Massachusetts,Tampa,Humidity,High,17.09
2017,Massachusetts,Tampa,Temperature,Low,14.92
2017,Massachusetts,Tampa,Humidity,11-20,20.69
2016,Florida,Fort Lauderdale,Temperature,11-20,21.35
2016,Florida,Fort Lauderdale,Humidity,21-30,22.19
2016,Florida,Fort Lauderdale,Temperature,Medium,25.1
2016,Florida,Fort Lauderdale,Humidity,High,25.21
2016,Florida,Fort Lauderdale,Temperature,Low,25.29
2016,Florida,Fort Lauderdale,Humidity,11-20,26.65
