State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
California,San Francisco,Water,Surface water,5.42
California,San Francisco,Soil,Oxygen-depletion,8.09
California,San Francisco,Air,Groundwater,10.71
California,San Francisco,Water,Chemical,10.05
California,San Francisco,Soil,Inferior Irrigation,13.85
California,San Francisco,Air,Inorganic Fertilizers,13.01
California,San Francisco,Water,Industrial,19.86
California,San Francisco,Soil,Solid Waste,19.32
California,San Francisco,Air,Urban Activities,20.05
California,San Francisco,Water,Noise,22.06
California,San Francisco,Soil,Thermal,23.67
California,San Francisco,Air,Light,23.31
California,San Francisco,Water,Surface water,30.18
California,San Francisco,Soil,Oxygen-depletion,33.1
California,San Francisco,Air,Groundwater,35.13
Maryland,Los-Angeles,Water,Surface water,39.21
Maryland,Los-Angeles,Soil,Oxygen-depletion,43.77
Maryland,Los-Angeles,Air,Groundwater,45.58
Maryland,Los-Angeles,Water,Chemical,46.74
Maryland,Los-Angeles,Soil,Inferior Irrigation,48.49
Maryland,Los-Angeles,Air,Inorganic Fertilizers,48.5
Maryland,Los-Angeles,Water,Industrial,49.93
Maryland,Los-Angeles,Soil,Solid Waste,52.55
Maryland,Los-Angeles,Air,Urban Activities,54.94
Maryland,Los-Angeles,Water,Noise,59.73
Maryland,Los-Angeles,Soil,Thermal,61.91
Maryland,Los-Angeles,Air,Light,62.37
Maryland,Los-Angeles,Water,Surface water,63.23
Maryland,Los-Angeles,Soil,Oxygen-depletion,63.17
Maryland,Los-Angeles,Air,Groundwater,64.39
Nevada,Berkeley,Water,Surface water,66.55
Nevada,Berkeley,Soil,Oxygen-depletion,67.95
Nevada,Berkeley,Air,Groundwater,68.19
Nevada,Berkeley,Water,Chemical,70.1
Nevada,Berkeley,Soil,Inferior Irrigation,71.51
Nevada,Berkeley,Air,Inorganic Fertilizers,70.23
Nevada,Berkeley,Water,Industrial,75.81
Nevada,Berkeley,Soil,Solid Waste,76.72
Nevada,Berkeley,Air,Urban Activities,77.91
Nevada,Berkeley,Water,Noise,77.57
Nevada,Berkeley,Soil,Thermal,81.0
Nevada,Berkeley,Air,Light,84.88
Nevada,Berkeley,Water,Surface water,85.87
Nevada,Berkeley,Soil,Oxygen-depletion,87.72
Nevada,Berkeley,Air,Groundwater,88.66
California,Baltimore,Water,Surface water,91.68
California,Baltimore,Soil,Oxygen-depletion,92.48
California,Baltimore,Air,Groundwater,93.72
California,Baltimore,Water,Chemical,96.93
California,Baltimore,Soil,Inferior Irrigation,99.56
California,Baltimore,Air,Inorganic Fertilizers,99.39
California,Baltimore,Water,Industrial,-99.9
California,Baltimore,Soil,Solid Waste,-99.13
California,Baltimore,Air,Urban Activities,-99.5
California,Baltimore,Water,Noise,-95.7
California,Baltimore,Soil,Thermal,-94.69
California,Baltimore,Air,Light,-88.63
California,Baltimore,Water,Surface water,-87.12
California,Baltimore,Soil,Oxygen-depletion,-86.7
California,Baltimore,Air,Groundwater,-88.76
Maryland,Aberdeen,Water,Surface water,-84.26
Maryland,Aberdeen,Soil,Oxygen-depletion,-83.06
Maryland,Aberdeen,Air,Groundwater,-80.24
Maryland,Aberdeen,Water,Chemical,-76.18
Maryland,Aberdeen,Soil,Inferior Irrigation,-75.7
Maryland,Aberdeen,Air,Inorganic Fertilizers,-74.3
Maryland,Aberdeen,Water,Industrial,-74.18
Maryland,Aberdeen,Soil,Solid Waste,-72.82
Maryland,Aberdeen,Air,Urban Activities,-67.8
Maryland,Aberdeen,Water,Noise,-65.34
Maryland,Aberdeen,Soil,Thermal,-64.51
Maryland,Aberdeen,Air,Light,-58.96
Maryland,Aberdeen,Water,Surface water,-57.48
Maryland,Aberdeen,Soil,Oxygen-depletion,-58.82
Maryland,Aberdeen,Air,Groundwater,-56.21
Nevada,Las Vegas,Water,Surface water,-53.78
Nevada,Las Vegas,Soil,Oxygen-depletion,-52.79
Nevada,Las Vegas,Air,Groundwater,-50.13
Nevada,Las Vegas,Water,Chemical,-50.52
Nevada,Las Vegas,Soil,Inferior Irrigation,-47.88
Nevada,Las Vegas,Air,Inorganic Fertilizers,-47.1
Nevada,Las Vegas,Water,Industrial,-46.28
Nevada,Las Vegas,Soil,Solid Waste,-43.35
Nevada,Las Vegas,Air,Urban Activities,-42.24
Nevada,Las Vegas,Water,Noise,-35.28
Nevada,Las Vegas,Soil,Thermal,-34.96
Nevada,Las Vegas,Air,Light,-31.83
Nevada,Las Vegas,Water,Surface water,-29.26
Nevada,Las Vegas,Soil,Oxygen-depletion,-28.49
Nevada,Las Vegas,Air,Groundwater,-28.85
California,Reno,Water,Surface water,-27.01
California,Reno,Soil,Oxygen-depletion,-25.55
California,Reno,Air,Groundwater,-25.91
California,Reno,Water,Chemical,-25.85
California,Reno,Soil,Inferior Irrigation,-23.79
California,Reno,Air,Inorganic Fertilizers,-22.54
California,Reno,Water,Industrial,-18.99
California,Reno,Soil,Solid Waste,-17.65
California,Reno,Air,Urban Activities,-13.11
California,Reno,Water,Noise,-13.88
California,Reno,Soil,Thermal,-12.55
California,Reno,Air,Light,-12.42
California,Reno,Water,Surface water,-8.96
California,Reno,Soil,Oxygen-depletion,-7.22
California,Reno,Air,Groundwater,-4.05
