Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2021,Maryland,Columbia,Humidity,Low,0.3
2021,Maryland,Columbia,Wind,High,1.35
2021,Maryland,Columbia,Humidity,Medium,2.78
2021,Maryland,Columbia,Wind,Storm,1.91
2021,Maryland,Columbia,Humidity,Calm,4.28
2021,Maryland,Columbia,Wind,Breeze,5.82
2018,Michigan,Aberdeen,Humidity,Low,5.34
2018,Michigan,Aberdeen,Wind,High,7.15
2018,Michigan,Aberdeen,Humidity,Medium,5.86
2018,Michigan,Aberdeen,Wind,Storm,9.52
2018,Michigan,Aberdeen,Humidity,Calm,6.93
2018,Michigan,Aberdeen,Wind,Breeze,11.58
2021,Florida,Baltimore,Humidity,Low,12.63
2021,Florida,Baltimore,Wind,High,13.03
2021,Florida,Baltimore,Humidity,Medium,14.26
2021,Florida,Baltimore,Wind,Storm,15.43
2021,Florida,Baltimore,Humidity,Calm,9.07
2021,Florida,Baltimore,Wind,Breeze,17.52
2018,Maryland,Detroit,Humidity,Low,18.89
2018,Maryland,Detroit,Wind,High,18.46
2018,Maryland,Detroit,Humidity,Medium,20.05
2018,Maryland,Detroit,Wind,Storm,21.53
2018,Maryland,Detroit,Humidity,Calm,20.17
2018,Maryland,Detroit,Wind,Breeze,23.45
2021,Michigan,Port Huron,Humidity,Low,23.87
2021,Michigan,Port Huron,Wind,High,23.58
2021,Michigan,Port Huron,Humidity,Medium,23.82
2021,Michigan,Port Huron,Wind,Storm,26.6
2021,Michigan,Port Huron,Humidity,Calm,27.82
2021,Michigan,Port Huron,Wind,Breeze,23.79
2018,Florida,Flint,Humidity,Low,25.26
2018,Florida,Flint,Wind,High,27.42
2018,Florida,Flint,Humidity,Medium,23.4
2018,Florida,Flint,Wind,Storm,24.12
2018,Florida,Flint,Humidity,Calm,5.84
2018,Florida,Flint,Wind,Breeze,2.1
2021,Maryland,Tampa,Humidity,Low,11.22
2021,Maryland,Tampa,Wind,High,12.74
2021,Maryland,Tampa,Humidity,Medium,12.69
2021,Maryland,Tampa,Wind,Storm,0.96
2021,Maryland,Tampa,Humidity,Calm,15.41
2021,Maryland,Tampa,Wind,Breeze,17.16
2018,Michigan,Fort Lauderdale,Humidity,Low,18.16
2018,Michigan,Fort Lauderdale,Wind,High,0.31
2018,Michigan,Fort Lauderdale,Humidity,Medium,6.64
2018,Michigan,Fort Lauderdale,Wind,Storm,21.02
2018,Michigan,Fort Lauderdale,Humidity,Calm,22.04
2018,Michigan,Fort Lauderdale,Wind,Breeze,23.36
