Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2019,Q1,Beverage,Tea,130.73
Export,2019,Q1,Dairy,Soda,135.21
Export,2019,Q1,Meat,Cream,905.53
Export,2019,Q1,Beverage,Cheese,416.95
Export,2019,Q1,Dairy,Duck,930.71
Export,2019,Q1,Meat,Beef,420.91
Export,2021,Q1,Beverage,Tea,805.96
Export,2021,Q1,Dairy,Soda,936.59
Export,2021,Q1,Meat,Cream,811.26
Export,2021,Q1,Beverage,Cheese,427.29
Export,2021,Q1,Dairy,Duck,172.71
Export,2021,Q1,Meat,Beef,49.85
Export,2020,Q1,Beverage,Tea,181.09
Export,2020,Q1,Dairy,Soda,951.69
Export,2020,Q1,Meat,Cream,954.2
Export,2020,Q1,Beverage,Cheese,584.86
Export,2020,Q1,Dairy,Duck,73.33
Export,2020,Q1,Meat,Beef,72.06
Export,2019,Q1,Beverage,Tea,210.0
Export,2019,Q1,Dairy,Soda,87.31
Export,2019,Q1,Meat,Cream,479.85
Export,2019,Q1,Beverage,Cheese,107.52
Export,2019,Q1,Dairy,Duck,748.12
Export,2019,Q1,Meat,Beef,363.29
Export,2021,Q1,Beverage,Tea,622.14
Export,2021,Q1,Dairy,Soda,619.21
Export,2021,Q1,Meat,Cream,370.67
Export,2021,Q1,Beverage,Cheese,247.97
Export,2021,Q1,Dairy,Duck,125.69
Export,2021,Q1,Meat,Beef,127.79
