Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Georgia,Columbus,Wind,Storm,0.2
2018,Georgia,Columbus,Temperature,Calm,2.27
2018,Georgia,Columbus,Wind,11-20,2.48
2018,Georgia,Columbus,Temperature,31-40,4.88
2018,Georgia,Columbus,Wind,0-10,5.29
2018,Georgia,Columbus,Temperature,Storm,6.61
2016,Oregon,Washington,Wind,Storm,7.75
2016,Oregon,Washington,Temperature,Calm,8.65
2016,Oregon,Washington,Wind,11-20,6.79
2016,Oregon,Washington,Temperature,31-40,10.14
2016,Oregon,Washington,Wind,0-10,11.37
2016,Oregon,Washington,Temperature,Storm,12.21
2021,Minnesota,Albany,Wind,Storm,12.22
2021,Minnesota,Albany,Temperature,Calm,12.08
2021,Minnesota,Albany,Wind,11-20,15.29
2021,Minnesota,Albany,Temperature,31-40,16.19
2021,Minnesota,Albany,Wind,0-10,17.57
2021,Minnesota,Albany,Temperature,Storm,16.55
2018,Georgia,Portland,Wind,Storm,16.15
2018,Georgia,Portland,Temperature,Calm,18.68
2018,Georgia,Portland,Wind,11-20,17.22
2018,Georgia,Portland,Temperature,31-40,22.21
2018,Georgia,Portland,Wind,0-10,14.12
2018,Georgia,Portland,Temperature,Storm,24.88
2016,Oregon,Redmond,Wind,Storm,25.53
2016,Oregon,Redmond,Temperature,Calm,26.77
2016,Oregon,Redmond,Wind,11-20,26.83
2016,Oregon,Redmond,Temperature,31-40,26.47
2016,Oregon,Redmond,Wind,0-10,20.6
2016,Oregon,Redmond,Temperature,Storm,25.38
2021,Minnesota,Rochester,Wind,Storm,22.52
2021,Minnesota,Rochester,Temperature,Calm,26.08
2021,Minnesota,Rochester,Wind,11-20,27.81
2021,Minnesota,Rochester,Temperature,31-40,11.4
2021,Minnesota,Rochester,Wind,0-10,12.78
2021,Minnesota,Rochester,Temperature,Storm,12.41
2018,Georgia,Hastings,Wind,Storm,13.02
2018,Georgia,Hastings,Temperature,Calm,13.32
2018,Georgia,Hastings,Wind,11-20,14.32
2018,Georgia,Hastings,Temperature,31-40,5.14
2018,Georgia,Hastings,Wind,0-10,19.12
2018,Georgia,Hastings,Temperature,Storm,21.68
