State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Oregon,Redmond,Air,Noise,1.6
Oregon,Redmond,Soil,Light,3.06
Oregon,Redmond,Water,Thermal,4.81
Oregon,Redmond,Air,Urban Activities,5.32
Oregon,Redmond,Soil,Inferior Irrigation,8.01
Oregon,Redmond,Water,Industrial,10.6
Oregon,Redmond,Air,Groundwater,11.97
Oregon,Redmond,Soil,Oxygen-depletion,12.15
Oregon,Redmond,Water,Surface water,13.03
Oregon,Redmond,Air,Chemical,14.72
Oregon,Redmond,Soil,Noise,14.9
Oregon,Redmond,Water,Light,17.97
Nevada,Salem,Air,Noise,20.07
Nevada,Salem,Soil,Light,22.32
Nevada,Salem,Water,Thermal,25.43
Nevada,Salem,Air,Urban Activities,31.67
Nevada,Salem,Soil,Inferior Irrigation,31.65
Nevada,Salem,Water,Industrial,33.29
Nevada,Salem,Air,Groundwater,31.85
Nevada,Salem,Soil,Oxygen-depletion,34.32
Nevada,Salem,Water,Surface water,37.08
Nevada,Salem,Air,Chemical,39.57
Nevada,Salem,Soil,Noise,39.55
Nevada,Salem,Water,Light,41.96
Minnesota,Reno,Air,Noise,42.0
Minnesota,Reno,Soil,Light,46.8
Minnesota,Reno,Water,Thermal,47.39
Minnesota,Reno,Air,Urban Activities,47.69
Minnesota,Reno,Soil,Inferior Irrigation,51.14
Minnesota,Reno,Water,Industrial,51.41
Minnesota,Reno,Air,Groundwater,53.69
Minnesota,Reno,Soil,Oxygen-depletion,52.71
Minnesota,Reno,Water,Surface water,55.35
Minnesota,Reno,Air,Chemical,56.38
Minnesota,Reno,Soil,Noise,53.94
Minnesota,Reno,Water,Light,60.02
Oregon,Boulder City,Air,Noise,63.07
Oregon,Boulder City,Soil,Light,67.32
Oregon,Boulder City,Water,Thermal,67.7
Oregon,Boulder City,Air,Urban Activities,71.36
Oregon,Boulder City,Soil,Inferior Irrigation,75.14
Oregon,Boulder City,Water,Industrial,84.15
Oregon,Boulder City,Air,Groundwater,86.02
Oregon,Boulder City,Soil,Oxygen-depletion,92.33
Oregon,Boulder City,Water,Surface water,93.86
Oregon,Boulder City,Air,Chemical,94.98
Oregon,Boulder City,Soil,Noise,95.04
Oregon,Boulder City,Water,Light,96.29
Nevada,Las Vegas,Air,Noise,92.69
Nevada,Las Vegas,Soil,Light,95.67
Nevada,Las Vegas,Water,Thermal,99.38
Nevada,Las Vegas,Air,Urban Activities,-97.14
Nevada,Las Vegas,Soil,Inferior Irrigation,-96.4
Nevada,Las Vegas,Water,Industrial,-93.67
Nevada,Las Vegas,Air,Groundwater,-91.83
Nevada,Las Vegas,Soil,Oxygen-depletion,-90.41
Nevada,Las Vegas,Water,Surface water,-88.84
Nevada,Las Vegas,Air,Chemical,-86.23
Nevada,Las Vegas,Soil,Noise,-86.36
Nevada,Las Vegas,Water,Light,-84.09
Minnesota,Minneapolis,Air,Noise,-83.88
Minnesota,Minneapolis,Soil,Light,-86.64
Minnesota,Minneapolis,Water,Thermal,-81.89
Minnesota,Minneapolis,Air,Urban Activities,-80.45
Minnesota,Minneapolis,Soil,Inferior Irrigation,-76.49
Minnesota,Minneapolis,Water,Industrial,-74.58
Minnesota,Minneapolis,Air,Groundwater,-69.51
Minnesota,Minneapolis,Soil,Oxygen-depletion,-69.5
Minnesota,Minneapolis,Water,Surface water,-63.2
Minnesota,Minneapolis,Air,Chemical,-57.71
Minnesota,Minneapolis,Soil,Noise,-56.64
Minnesota,Minneapolis,Water,Light,-57.56
Oregon,Rochester,Air,Noise,-54.62
Oregon,Rochester,Soil,Light,-57.08
Oregon,Rochester,Water,Thermal,-52.67
Oregon,Rochester,Air,Urban Activities,-51.76
Oregon,Rochester,Soil,Inferior Irrigation,-53.6
Oregon,Rochester,Water,Industrial,-47.46
Oregon,Rochester,Air,Groundwater,-45.58
Oregon,Rochester,Soil,Oxygen-depletion,-45.7
Oregon,Rochester,Water,Surface water,-42.11
Oregon,Rochester,Air,Chemical,-35.21
Oregon,Rochester,Soil,Noise,-33.21
Oregon,Rochester,Water,Light,-30.45
Nevada,Hastings,Air,Noise,-29.64
Nevada,Hastings,Soil,Light,-21.6
Nevada,Hastings,Water,Thermal,-19.92
Nevada,Hastings,Air,Urban Activities,-15.19
Nevada,Hastings,Soil,Inferior Irrigation,-2.25
Nevada,Hastings,Water,Industrial,-9.24
Nevada,Hastings,Air,Groundwater,-7.51
Nevada,Hastings,Soil,Oxygen-depletion,-5.85
Nevada,Hastings,Water,Surface water,-4.58
Nevada,Hastings,Air,Chemical,-3.17
Nevada,Hastings,Soil,Noise,-2.93
Nevada,Hastings,Water,Light,-1.73
